,Year,Commodity,Historical or simulated,Scenario,Mean total minesite cost
2228,2019.0,Cu,Simulated,25,4169.330367594354
2229,2001.0,Ni,Simulated,0,5293.566860974599
2230,2002.0,Ni,Simulated,0,5020.126835710778
2231,2003.0,Ni,Simulated,0,4884.7886445055
2232,2004.0,Ni,Simulated,0,4883.844031099557
2233,2005.0,Ni,Simulated,0,4829.62344738336
2234,2006.0,Ni,Simulated,0,4805.206916197023
2235,2007.0,Ni,Simulated,0,4736.1605237456615
2236,2008.0,Ni,Simulated,0,4542.928816563212
2237,2009.0,Ni,Simulated,0,4585.840063172723
2238,2010.0,Ni,Simulated,0,4540.225116899524
2239,2011.0,Ni,Simulated,0,4449.496045197368
2240,2012.0,Ni,Simulated,0,4376.236159129998
2241,2013.0,Ni,Simulated,0,4339.296117497369
2242,2014.0,Ni,Simulated,0,4249.050170481227
2243,2015.0,Ni,Simulated,0,4168.440918906294
2244,2016.0,Ni,Simulated,0,4138.367936975363
2245,2017.0,Ni,Simulated,0,4037.422900152128
2246,2018.0,Ni,Simulated,0,3866.013014450748
2247,2019.0,Ni,Simulated,0,3804.988857933096
2248,2001.0,Ni,Simulated,1,4516.225891577234
2249,2002.0,Ni,Simulated,1,4449.645304874025
2250,2003.0,Ni,Simulated,1,4357.939957615003
2251,2004.0,Ni,Simulated,1,4436.637215916738
2252,2005.0,Ni,Simulated,1,4575.109029928344
2253,2006.0,Ni,Simulated,1,4672.461630043901
2254,2007.0,Ni,Simulated,1,4545.764334593418
2255,2008.0,Ni,Simulated,1,4629.299944558028
2256,2009.0,Ni,Simulated,1,4784.165212816715
2257,2010.0,Ni,Simulated,1,4829.854770377231
2258,2011.0,Ni,Simulated,1,4898.7240849525015
2259,2012.0,Ni,Simulated,1,4938.288639672946
2260,2013.0,Ni,Simulated,1,5008.845216626653
2261,2014.0,Ni,Simulated,1,5078.224402734486
2262,2015.0,Ni,Simulated,1,5194.37883803725
2263,2016.0,Ni,Simulated,1,5200.504900898372
2264,2017.0,Ni,Simulated,1,5312.998068511174
2265,2018.0,Ni,Simulated,1,5440.424043188435
2266,2019.0,Ni,Simulated,1,5525.808912876765
2267,2001.0,Ni,Simulated,2,4440.000511965129
2268,2002.0,Ni,Simulated,2,4149.220792331711
2269,2003.0,Ni,Simulated,2,4032.189020807971
2270,2004.0,Ni,Simulated,2,3767.737428852306
2271,2005.0,Ni,Simulated,2,3822.177359820565
2272,2006.0,Ni,Simulated,2,3793.4557002073234
2273,2007.0,Ni,Simulated,2,3721.223480825716
2274,2008.0,Ni,Simulated,2,3678.5808659684194
2275,2009.0,Ni,Simulated,2,3583.4006742096726
2276,2010.0,Ni,Simulated,2,3569.962700944144
2277,2011.0,Ni,Simulated,2,3503.0122336177383
2278,2012.0,Ni,Simulated,2,3417.5442333274173
2279,2013.0,Ni,Simulated,2,3285.728975130389
2280,2014.0,Ni,Simulated,2,3199.1520399667083
2281,2015.0,Ni,Simulated,2,3088.9062651210857
2282,2016.0,Ni,Simulated,2,2998.078435667523
2283,2017.0,Ni,Simulated,2,2881.831593126108
2284,2018.0,Ni,Simulated,2,2742.7288991982705
2285,2019.0,Ni,Simulated,2,2613.427579102889
2286,2001.0,Ni,Simulated,3,4730.104186981408
2287,2002.0,Ni,Simulated,3,4622.209615374304
2288,2003.0,Ni,Simulated,3,4514.13364675906
2289,2004.0,Ni,Simulated,3,4556.030251426024
2290,2005.0,Ni,Simulated,3,4450.101091103439
2291,2006.0,Ni,Simulated,3,4509.209430175159
2292,2007.0,Ni,Simulated,3,4450.752395408817
2293,2008.0,Ni,Simulated,3,4429.058067476667
2294,2009.0,Ni,Simulated,3,4419.751095972237
2295,2010.0,Ni,Simulated,3,4352.183433898766
2296,2011.0,Ni,Simulated,3,4403.0387327042
2297,2012.0,Ni,Simulated,3,4265.572095653875
2298,2013.0,Ni,Simulated,3,4320.239867602444
2299,2014.0,Ni,Simulated,3,4265.313995971117
2300,2015.0,Ni,Simulated,3,4283.175747292662
2301,2016.0,Ni,Simulated,3,4279.393271181687
2302,2017.0,Ni,Simulated,3,4258.442113469653
2303,2018.0,Ni,Simulated,3,4305.892527279081
2304,2019.0,Ni,Simulated,3,4372.057868167912
2305,2001.0,Ni,Simulated,4,5078.143247876399
2306,2002.0,Ni,Simulated,4,4680.147199846365
2307,2003.0,Ni,Simulated,4,4377.153223001707
2308,2004.0,Ni,Simulated,4,4223.416486848303
2309,2005.0,Ni,Simulated,4,3925.031502144036
2310,2006.0,Ni,Simulated,4,3804.243364680887
2311,2007.0,Ni,Simulated,4,3643.007971902455
2312,2008.0,Ni,Simulated,4,3537.4330573601032
2313,2009.0,Ni,Simulated,4,3377.147712424972
2314,2010.0,Ni,Simulated,4,3250.1524605345085
2315,2011.0,Ni,Simulated,4,3151.739834656992
2316,2012.0,Ni,Simulated,4,3006.7723653533963
2317,2013.0,Ni,Simulated,4,2901.6828860437176
2318,2014.0,Ni,Simulated,4,2726.8244638039864
2319,2015.0,Ni,Simulated,4,2623.0925722632824
2320,2016.0,Ni,Simulated,4,2491.896768656365
2321,2017.0,Ni,Simulated,4,2379.0982041637653
2322,2018.0,Ni,Simulated,4,2243.9480186043565
2323,2019.0,Ni,Simulated,4,2139.858960651565
2324,2001.0,Ni,Simulated,5,4609.865068056651
2325,2002.0,Ni,Simulated,5,4346.1161654466505
2326,2003.0,Ni,Simulated,5,4101.586684244075
2327,2004.0,Ni,Simulated,5,3944.465877524589
2328,2005.0,Ni,Simulated,5,3777.37941517394
2329,2006.0,Ni,Simulated,5,3598.528067070237
2330,2007.0,Ni,Simulated,5,3458.812775954148
2331,2008.0,Ni,Simulated,5,3260.745998772784
2332,2009.0,Ni,Simulated,5,3116.4124666485754
2333,2010.0,Ni,Simulated,5,2975.27903768344
2334,2011.0,Ni,Simulated,5,2822.5956424980213
2335,2012.0,Ni,Simulated,5,2681.8248728529115
2336,2013.0,Ni,Simulated,5,2564.2599354714416
2337,2014.0,Ni,Simulated,5,2457.0746317005005
2338,2015.0,Ni,Simulated,5,2331.3174938505385
2339,2016.0,Ni,Simulated,5,2200.143820089097
2340,2017.0,Ni,Simulated,5,2087.217442884588
2341,2018.0,Ni,Simulated,5,1992.9334793744983
2342,2019.0,Ni,Simulated,5,1894.5348460352088
2343,2001.0,Ni,Simulated,6,6056.444209276772
2344,2002.0,Ni,Simulated,6,5833.593127610167
2345,2003.0,Ni,Simulated,6,5577.495308475635
2346,2004.0,Ni,Simulated,6,5609.309680996178
2347,2005.0,Ni,Simulated,6,5322.442306912893
2348,2006.0,Ni,Simulated,6,5333.739263324834
2349,2007.0,Ni,Simulated,6,5288.477686163468
2350,2008.0,Ni,Simulated,6,5164.010452666252
2351,2009.0,Ni,Simulated,6,5044.067439915284
2352,2010.0,Ni,Simulated,6,4935.296303495683
2353,2011.0,Ni,Simulated,6,4788.463523414768
2354,2012.0,Ni,Simulated,6,4662.520474350798
2355,2013.0,Ni,Simulated,6,4369.020737113594
2356,2014.0,Ni,Simulated,6,4412.769930184643
2357,2015.0,Ni,Simulated,6,4333.845697070426
2358,2016.0,Ni,Simulated,6,4383.007689421741
2359,2017.0,Ni,Simulated,6,4467.7254224457465
2360,2018.0,Ni,Simulated,6,4523.89289751131
2361,2019.0,Ni,Simulated,6,4336.936245994965
2362,2001.0,Ni,Simulated,7,5102.281741557291
2363,2002.0,Ni,Simulated,7,4835.45096904794
2364,2003.0,Ni,Simulated,7,4801.5818646598855
2365,2004.0,Ni,Simulated,7,4638.654244741717
2366,2005.0,Ni,Simulated,7,4479.383945298484
2367,2006.0,Ni,Simulated,7,4425.951849428616
2368,2007.0,Ni,Simulated,7,4380.376199840671
2369,2008.0,Ni,Simulated,7,4218.131587117541
2370,2009.0,Ni,Simulated,7,4197.958732368817
2371,2010.0,Ni,Simulated,7,4144.476007514315
2372,2011.0,Ni,Simulated,7,4079.1613238078576
2373,2012.0,Ni,Simulated,7,4030.295562355948
2374,2013.0,Ni,Simulated,7,3967.512996897749
2375,2014.0,Ni,Simulated,7,3882.2801568670566
2376,2015.0,Ni,Simulated,7,3876.87762578183
2377,2016.0,Ni,Simulated,7,3847.126533371519
2378,2017.0,Ni,Simulated,7,3781.6371236058735
2379,2018.0,Ni,Simulated,7,3763.564106822381
2380,2019.0,Ni,Simulated,7,3726.414672050208
2381,2001.0,Ni,Simulated,8,4106.264189493236
2382,2002.0,Ni,Simulated,8,3809.779673608991
2383,2003.0,Ni,Simulated,8,3446.5850408681563
2384,2004.0,Ni,Simulated,8,3256.0133752686447
2385,2005.0,Ni,Simulated,8,3103.438880539106
2386,2006.0,Ni,Simulated,8,2902.492464308685
2387,2007.0,Ni,Simulated,8,2767.6155497724453
2388,2008.0,Ni,Simulated,8,2619.0093512280737
2389,2009.0,Ni,Simulated,8,2477.998990775881
2390,2010.0,Ni,Simulated,8,2338.120756821239
2391,2011.0,Ni,Simulated,8,2203.523537844497
2392,2012.0,Ni,Simulated,8,2102.6236605627723
2393,2013.0,Ni,Simulated,8,1969.8675061676815
2394,2014.0,Ni,Simulated,8,1873.1478753847573
2395,2015.0,Ni,Simulated,8,1755.708012706315
2396,2016.0,Ni,Simulated,8,1646.2005729092791
2397,2017.0,Ni,Simulated,8,1577.9405930195542
2398,2018.0,Ni,Simulated,8,1461.253412769558
2399,2019.0,Ni,Simulated,8,1369.9136407327812
2400,2001.0,Ni,Simulated,9,4964.951482404572
2401,2002.0,Ni,Simulated,9,4609.467919039073
2402,2003.0,Ni,Simulated,9,4701.808135671174
2403,2004.0,Ni,Simulated,9,4574.889846057084
2404,2005.0,Ni,Simulated,9,4576.081846513708
2405,2006.0,Ni,Simulated,9,4456.69166242534
2406,2007.0,Ni,Simulated,9,4463.369209832906
2407,2008.0,Ni,Simulated,9,4168.543146808113
2408,2009.0,Ni,Simulated,9,4219.046910893875
2409,2010.0,Ni,Simulated,9,4167.7632719758585
2410,2011.0,Ni,Simulated,9,4149.231903728105
2411,2012.0,Ni,Simulated,9,4188.517368612037
2412,2013.0,Ni,Simulated,9,4109.135820680714
2413,2014.0,Ni,Simulated,9,4154.171264472228
2414,2015.0,Ni,Simulated,9,4073.386121038071
2415,2016.0,Ni,Simulated,9,3942.625181403864
2416,2017.0,Ni,Simulated,9,3907.654468416053
2417,2018.0,Ni,Simulated,9,3862.5805090290255
2418,2019.0,Ni,Simulated,9,3818.413995726722
2419,2001.0,Ni,Simulated,10,4871.208666667534
2420,2002.0,Ni,Simulated,10,4741.393000729913
2421,2003.0,Ni,Simulated,10,4535.877198558178
2422,2004.0,Ni,Simulated,10,4425.180145642982
2423,2005.0,Ni,Simulated,10,4413.006938227266
2424,2006.0,Ni,Simulated,10,4369.69095785984
2425,2007.0,Ni,Simulated,10,4345.943360436707
2426,2008.0,Ni,Simulated,10,4318.6160685336845
2427,2009.0,Ni,Simulated,10,4296.27959607191
2428,2010.0,Ni,Simulated,10,4280.268582577336
2429,2011.0,Ni,Simulated,10,4230.8662281297
2430,2012.0,Ni,Simulated,10,4210.902708744594
2431,2013.0,Ni,Simulated,10,4169.243883165672
2432,2014.0,Ni,Simulated,10,4156.281387240108
2433,2015.0,Ni,Simulated,10,4100.900184447092
2434,2016.0,Ni,Simulated,10,4070.321583155184
2435,2017.0,Ni,Simulated,10,4036.49751397916
2436,2018.0,Ni,Simulated,10,3979.065780076493
2437,2019.0,Ni,Simulated,10,3962.8584295026176
2438,2001.0,Ni,Simulated,11,4371.963017613907
2439,2002.0,Ni,Simulated,11,3933.619484133479
2440,2003.0,Ni,Simulated,11,3778.302638366401
2441,2004.0,Ni,Simulated,11,3650.862445672976
2442,2005.0,Ni,Simulated,11,3571.488675398828
2443,2006.0,Ni,Simulated,11,3517.7158169263616
2444,2007.0,Ni,Simulated,11,3401.4012441867144
2445,2008.0,Ni,Simulated,11,3273.1380288751943
2446,2009.0,Ni,Simulated,11,3037.619287902003
2447,2010.0,Ni,Simulated,11,2973.518778018203
2448,2011.0,Ni,Simulated,11,2775.5627444514284
2449,2012.0,Ni,Simulated,11,2638.347344192969
2450,2013.0,Ni,Simulated,11,2449.479559538202
2451,2014.0,Ni,Simulated,11,2280.4638539719667
2452,2015.0,Ni,Simulated,11,2113.862536323052
2453,2016.0,Ni,Simulated,11,1968.9368062890076
2454,2017.0,Ni,Simulated,11,1868.813317862401
2455,2018.0,Ni,Simulated,11,1752.8457488058311
2456,2019.0,Ni,Simulated,11,1647.147307522078
2457,2001.0,Ni,Simulated,12,4914.906847327045
2458,2002.0,Ni,Simulated,12,4630.277584154885
2459,2003.0,Ni,Simulated,12,4445.950445425291
2460,2004.0,Ni,Simulated,12,4199.634125313296
2461,2005.0,Ni,Simulated,12,4063.402450634289
2462,2006.0,Ni,Simulated,12,3854.862785510415
2463,2007.0,Ni,Simulated,12,3615.449345011064
2464,2008.0,Ni,Simulated,12,3489.386865920816
2465,2009.0,Ni,Simulated,12,3402.399676156671
2466,2010.0,Ni,Simulated,12,3244.298209403558
2467,2011.0,Ni,Simulated,12,3169.4753772065
2468,2012.0,Ni,Simulated,12,3039.937606910977
2469,2013.0,Ni,Simulated,12,2955.8024623406945
2470,2014.0,Ni,Simulated,12,2883.550191816471
2471,2015.0,Ni,Simulated,12,2809.6210721051384
2472,2016.0,Ni,Simulated,12,2734.047158719405
2473,2017.0,Ni,Simulated,12,2680.5684128668368
2474,2018.0,Ni,Simulated,12,2636.4920940266115
2475,2019.0,Ni,Simulated,12,2588.349911542431
2476,2001.0,Ni,Simulated,13,4265.439298448608
2477,2002.0,Ni,Simulated,13,4275.602368874532
2478,2003.0,Ni,Simulated,13,4206.66545768744
2479,2004.0,Ni,Simulated,13,4154.5243653152975
2480,2005.0,Ni,Simulated,13,4225.589103275182
2481,2006.0,Ni,Simulated,13,4282.57743845698
2482,2007.0,Ni,Simulated,13,4255.194586890792
2483,2008.0,Ni,Simulated,13,4333.883494997459
2484,2009.0,Ni,Simulated,13,4467.885022938587
2485,2010.0,Ni,Simulated,13,4523.626190219765
2486,2011.0,Ni,Simulated,13,4626.124492963915
2487,2012.0,Ni,Simulated,13,4720.727965184203
2488,2013.0,Ni,Simulated,13,4768.401610722583
2489,2014.0,Ni,Simulated,13,4912.720512701226
2490,2015.0,Ni,Simulated,13,4932.500430953822
2491,2016.0,Ni,Simulated,13,5054.115906535055
2492,2017.0,Ni,Simulated,13,5125.500896381812
2493,2018.0,Ni,Simulated,13,5161.364827585011
2494,2019.0,Ni,Simulated,13,5278.353106648056
2495,2001.0,Ni,Simulated,14,4680.611379603761
2496,2002.0,Ni,Simulated,14,4642.79551644691
2497,2003.0,Ni,Simulated,14,4564.394572199116
2498,2004.0,Ni,Simulated,14,4531.731945490379
2499,2005.0,Ni,Simulated,14,4556.991358489601
2500,2006.0,Ni,Simulated,14,4609.122758974147
2501,2007.0,Ni,Simulated,14,4665.9228667844345
2502,2008.0,Ni,Simulated,14,4729.422269269971
2503,2009.0,Ni,Simulated,14,4787.978329439521
2504,2010.0,Ni,Simulated,14,4803.644698622625
2505,2011.0,Ni,Simulated,14,4863.00327529557
2506,2012.0,Ni,Simulated,14,4917.172794526016
2507,2013.0,Ni,Simulated,14,4937.599503981327
2508,2014.0,Ni,Simulated,14,4997.937907859221
2509,2015.0,Ni,Simulated,14,5047.042653831235
2510,2016.0,Ni,Simulated,14,5044.496858536028
2511,2017.0,Ni,Simulated,14,5113.687803232753
2512,2018.0,Ni,Simulated,14,5153.79803741077
2513,2019.0,Ni,Simulated,14,5193.344107540999
2514,2001.0,Ni,Simulated,15,5107.577980297919
2515,2002.0,Ni,Simulated,15,5094.395229831343
2516,2003.0,Ni,Simulated,15,5106.221732505323
2517,2004.0,Ni,Simulated,15,5250.446336750943
2518,2005.0,Ni,Simulated,15,5179.611685700867
2519,2006.0,Ni,Simulated,15,5300.537218843207
2520,2007.0,Ni,Simulated,15,5360.509156076096
2521,2008.0,Ni,Simulated,15,5189.271762819525
2522,2009.0,Ni,Simulated,15,5370.831286890656
2523,2010.0,Ni,Simulated,15,5336.259324044909
2524,2011.0,Ni,Simulated,15,5309.422652938752
2525,2012.0,Ni,Simulated,15,5320.342637865553
2526,2013.0,Ni,Simulated,15,5468.536782874774
2527,2014.0,Ni,Simulated,15,5518.068328360484
2528,2015.0,Ni,Simulated,15,5529.672299879315
2529,2016.0,Ni,Simulated,15,5609.4510364542975
2530,2017.0,Ni,Simulated,15,5670.749684465281
2531,2018.0,Ni,Simulated,15,5711.901719422551
2532,2019.0,Ni,Simulated,15,5841.271735821375
2533,2001.0,Ni,Simulated,16,4223.052934111252
2534,2002.0,Ni,Simulated,16,3918.414162653413
2535,2003.0,Ni,Simulated,16,3571.3919299482573
2536,2004.0,Ni,Simulated,16,3392.4898005485943
2537,2005.0,Ni,Simulated,16,3192.554562499981
2538,2006.0,Ni,Simulated,16,3100.871925474637
2539,2007.0,Ni,Simulated,16,2943.394256174878
2540,2008.0,Ni,Simulated,16,2843.761046138411
2541,2009.0,Ni,Simulated,16,2734.5203767869093
2542,2010.0,Ni,Simulated,16,2596.553340785409
2543,2011.0,Ni,Simulated,16,2477.5512664540943
2544,2012.0,Ni,Simulated,16,2365.7888753761727
2545,2013.0,Ni,Simulated,16,2240.22496372482
2546,2014.0,Ni,Simulated,16,2132.0044295904872
2547,2015.0,Ni,Simulated,16,2023.783643550192
2548,2016.0,Ni,Simulated,16,1918.2361883350627
2549,2017.0,Ni,Simulated,16,1800.0109879119852
2550,2018.0,Ni,Simulated,16,1667.334499161627
2551,2019.0,Ni,Simulated,16,1577.629981517313
2552,2001.0,Ni,Simulated,17,4948.497547886296
2553,2002.0,Ni,Simulated,17,4691.718028292868
2554,2003.0,Ni,Simulated,17,4311.536896788843
2555,2004.0,Ni,Simulated,17,4184.241320186966
2556,2005.0,Ni,Simulated,17,3843.5503453078536
2557,2006.0,Ni,Simulated,17,3722.725353418516
2558,2007.0,Ni,Simulated,17,3544.8775807359925
2559,2008.0,Ni,Simulated,17,3355.777649014021
2560,2009.0,Ni,Simulated,17,3222.2560745315955
2561,2010.0,Ni,Simulated,17,3085.252233930166
2562,2011.0,Ni,Simulated,17,2894.9160067765674
2563,2012.0,Ni,Simulated,17,2762.9128002369016
2564,2013.0,Ni,Simulated,17,2605.3905654119
2565,2014.0,Ni,Simulated,17,2511.2294037798697
2566,2015.0,Ni,Simulated,17,2416.2436492188767
2567,2016.0,Ni,Simulated,17,2314.60976478534
2568,2017.0,Ni,Simulated,17,2224.029612792427
2569,2018.0,Ni,Simulated,17,2124.837411817984
2570,2019.0,Ni,Simulated,17,2019.6163586394496
2571,2001.0,Ni,Simulated,18,5271.13314988906
2572,2002.0,Ni,Simulated,18,4938.95968646943
2573,2003.0,Ni,Simulated,18,4865.750889917667
2574,2004.0,Ni,Simulated,18,4692.814779180167
2575,2005.0,Ni,Simulated,18,4601.854395126874
2576,2006.0,Ni,Simulated,18,4462.775280442776
2577,2007.0,Ni,Simulated,18,4370.821553948881
2578,2008.0,Ni,Simulated,18,4179.711552106204
2579,2009.0,Ni,Simulated,18,4149.436629781449
2580,2010.0,Ni,Simulated,18,4025.81286686882
2581,2011.0,Ni,Simulated,18,3949.283512674004
2582,2012.0,Ni,Simulated,18,3856.628144824191
2583,2013.0,Ni,Simulated,18,3729.58417491638
2584,2014.0,Ni,Simulated,18,3649.9609930304414
2585,2015.0,Ni,Simulated,18,3567.5840072289084
2586,2016.0,Ni,Simulated,18,3509.736920341424
2587,2017.0,Ni,Simulated,18,3433.9742787014275
2588,2018.0,Ni,Simulated,18,3356.834638975344
2589,2019.0,Ni,Simulated,18,3290.2323519501106
2590,2001.0,Ni,Simulated,19,5158.729642041007
2591,2002.0,Ni,Simulated,19,4751.385670523465
2592,2003.0,Ni,Simulated,19,4475.555064477535
2593,2004.0,Ni,Simulated,19,4301.410613704127
2594,2005.0,Ni,Simulated,19,4068.672807858585
2595,2006.0,Ni,Simulated,19,3875.607673824907
2596,2007.0,Ni,Simulated,19,3693.9768643781167
2597,2008.0,Ni,Simulated,19,3457.2605614497165
2598,2009.0,Ni,Simulated,19,3352.859135363786
2599,2010.0,Ni,Simulated,19,3179.305229680111
2600,2011.0,Ni,Simulated,19,3041.386892302904
2601,2012.0,Ni,Simulated,19,2900.999217712987
2602,2013.0,Ni,Simulated,19,2777.888711396052
2603,2014.0,Ni,Simulated,19,2651.1546343728355
2604,2015.0,Ni,Simulated,19,2538.368771047585
2605,2016.0,Ni,Simulated,19,2448.2197471956574
2606,2017.0,Ni,Simulated,19,2333.399312386702
2607,2018.0,Ni,Simulated,19,2244.410429701306
2608,2019.0,Ni,Simulated,19,2151.039284541117
2609,2001.0,Ni,Simulated,20,5323.89519482392
2610,2002.0,Ni,Simulated,20,5165.564543940744
2611,2003.0,Ni,Simulated,20,5097.742358403137
2612,2004.0,Ni,Simulated,20,5022.188103798157
2613,2005.0,Ni,Simulated,20,5007.099864879451
2614,2006.0,Ni,Simulated,20,4960.561797969481
2615,2007.0,Ni,Simulated,20,4843.745582288165
2616,2008.0,Ni,Simulated,20,4809.801659008894
2617,2009.0,Ni,Simulated,20,4800.819788710063
2618,2010.0,Ni,Simulated,20,4743.639351424543
2619,2011.0,Ni,Simulated,20,4708.737668191353
2620,2012.0,Ni,Simulated,20,4710.490581503409
2621,2013.0,Ni,Simulated,20,4681.423371140586
2622,2014.0,Ni,Simulated,20,4665.388038685928
2623,2015.0,Ni,Simulated,20,4634.51413397653
2624,2016.0,Ni,Simulated,20,4599.278476528087
2625,2017.0,Ni,Simulated,20,4569.029349929324
2626,2018.0,Ni,Simulated,20,4557.227748167289
2627,2019.0,Ni,Simulated,20,4544.893495713401
2628,2001.0,Ni,Simulated,21,4104.373327362244
2629,2002.0,Ni,Simulated,21,4081.197581734789
2630,2003.0,Ni,Simulated,21,4060.056422531732
2631,2004.0,Ni,Simulated,21,4116.901839369104
2632,2005.0,Ni,Simulated,21,4228.891129964619
2633,2006.0,Ni,Simulated,21,4386.203401071338
2634,2007.0,Ni,Simulated,21,4344.839963932946
2635,2008.0,Ni,Simulated,21,4507.871094275418
2636,2009.0,Ni,Simulated,21,4676.979922757103
2637,2010.0,Ni,Simulated,21,4673.490074840285
2638,2011.0,Ni,Simulated,21,4856.79889562723
2639,2012.0,Ni,Simulated,21,4938.4021891498105
2640,2013.0,Ni,Simulated,21,5135.796395284571
2641,2014.0,Ni,Simulated,21,5357.709321650204
2642,2015.0,Ni,Simulated,21,5609.680096542376
2643,2016.0,Ni,Simulated,21,5855.685119836919
2644,2017.0,Ni,Simulated,21,6099.079657540022
2645,2018.0,Ni,Simulated,21,6368.194288212982
2646,2019.0,Ni,Simulated,21,6644.593756783483
2647,2001.0,Ni,Simulated,22,4843.8024280778045
2648,2002.0,Ni,Simulated,22,4958.142688392949
2649,2003.0,Ni,Simulated,22,4990.04138865987
2650,2004.0,Ni,Simulated,22,5243.338151246778
2651,2005.0,Ni,Simulated,22,5474.8172495012495
2652,2006.0,Ni,Simulated,22,5729.5283663127575
2653,2007.0,Ni,Simulated,22,5694.974820105888
2654,2008.0,Ni,Simulated,22,6092.673867347613
2655,2009.0,Ni,Simulated,22,6053.09650131719
2656,2010.0,Ni,Simulated,22,6351.079253646899
2657,2011.0,Ni,Simulated,22,6480.087645957811
2658,2012.0,Ni,Simulated,22,6620.899524043147
2659,2013.0,Ni,Simulated,22,6678.586682132282
2660,2014.0,Ni,Simulated,22,6934.460650470834
2661,2015.0,Ni,Simulated,22,6856.824605852075
2662,2016.0,Ni,Simulated,22,7067.511336304465
2663,2017.0,Ni,Simulated,22,6903.431766657576
2664,2018.0,Ni,Simulated,22,7168.137034247596
2665,2019.0,Ni,Simulated,22,7579.069279823933
2666,2001.0,Ni,Simulated,23,5750.531956764573
2667,2002.0,Ni,Simulated,23,5710.140550351294
2668,2003.0,Ni,Simulated,23,5611.643427691042
2669,2004.0,Ni,Simulated,23,5712.568922873182
2670,2005.0,Ni,Simulated,23,5663.9596634049285
2671,2006.0,Ni,Simulated,23,5742.747363495254
2672,2007.0,Ni,Simulated,23,5776.920504084227
2673,2008.0,Ni,Simulated,23,5798.623225299098
2674,2009.0,Ni,Simulated,23,5826.488101251162
2675,2010.0,Ni,Simulated,23,5898.202092226972
2676,2011.0,Ni,Simulated,23,5848.101293919838
2677,2012.0,Ni,Simulated,23,5898.109651426859
2678,2013.0,Ni,Simulated,23,5836.613247497696
2679,2014.0,Ni,Simulated,23,5792.349022291423
2680,2015.0,Ni,Simulated,23,5659.074863471605
2681,2016.0,Ni,Simulated,23,5761.6595050854485
2682,2017.0,Ni,Simulated,23,5764.596121919661
2683,2018.0,Ni,Simulated,23,5732.682087664979
2684,2019.0,Ni,Simulated,23,5664.731540770939
2685,2001.0,Ni,Simulated,24,5018.649111596105
2686,2002.0,Ni,Simulated,24,4995.0362685499085
2687,2003.0,Ni,Simulated,24,5109.9349086660095
2688,2004.0,Ni,Simulated,24,5198.447000278782
2689,2005.0,Ni,Simulated,24,5359.795835171927
2690,2006.0,Ni,Simulated,24,5454.346191023621
2691,2007.0,Ni,Simulated,24,5561.261425339154
2692,2008.0,Ni,Simulated,24,5660.259772343848
2693,2009.0,Ni,Simulated,24,5710.841296338519
2694,2010.0,Ni,Simulated,24,5811.271328480897
2695,2011.0,Ni,Simulated,24,5722.69683424455
2696,2012.0,Ni,Simulated,24,5850.445001907144
2697,2013.0,Ni,Simulated,24,6010.703225107191
2698,2014.0,Ni,Simulated,24,6271.426223616832
2699,2015.0,Ni,Simulated,24,6436.549895360907
2700,2016.0,Ni,Simulated,24,6700.411229925141
2701,2017.0,Ni,Simulated,24,6971.555048019028
2702,2018.0,Ni,Simulated,24,7305.836506410654
2703,2019.0,Ni,Simulated,24,7452.1234564689075
2704,2001.0,Ni,Simulated,25,4417.859356441956
2705,2002.0,Ni,Simulated,25,4367.032558813019
2706,2003.0,Ni,Simulated,25,4244.026595576328
2707,2004.0,Ni,Simulated,25,4115.362202284593
2708,2005.0,Ni,Simulated,25,4105.436494610589
2709,2006.0,Ni,Simulated,25,4068.407395453379
2710,2007.0,Ni,Simulated,25,4054.97035567441
2711,2008.0,Ni,Simulated,25,4049.512194796655
2712,2009.0,Ni,Simulated,25,4063.0313172505735
2713,2010.0,Ni,Simulated,25,4085.7529588127177
2714,2011.0,Ni,Simulated,25,4095.181756261393
2715,2012.0,Ni,Simulated,25,4129.583168759247
2716,2013.0,Ni,Simulated,25,4133.128017459763
2717,2014.0,Ni,Simulated,25,4146.776706062218
2718,2015.0,Ni,Simulated,25,4150.943908592194
2719,2016.0,Ni,Simulated,25,4178.323080395034
2720,2017.0,Ni,Simulated,25,4199.036469213689
2721,2018.0,Ni,Simulated,25,4208.289744064738
2722,2019.0,Ni,Simulated,25,4233.854944266917
2723,2001.0,Pb,Simulated,0,1056.6844674191927
2724,2002.0,Pb,Simulated,0,1003.1038626133034
2725,2003.0,Pb,Simulated,0,929.6236278921464
2726,2004.0,Pb,Simulated,0,776.4791265301768
2727,2005.0,Pb,Simulated,0,679.2008891554211
2728,2006.0,Pb,Simulated,0,583.3939424689428
2729,2007.0,Pb,Simulated,0,556.1369982071394
2730,2008.0,Pb,Simulated,0,534.3975192170591
2731,2009.0,Pb,Simulated,0,514.1778194042163
2732,2010.0,Pb,Simulated,0,491.918445382993
2733,2011.0,Pb,Simulated,0,470.64459823491086
2734,2012.0,Pb,Simulated,0,451.326240780038
2735,2013.0,Pb,Simulated,0,433.4528109927933
2736,2014.0,Pb,Simulated,0,414.7657809156176
2737,2015.0,Pb,Simulated,0,398.2609083657924
2738,2016.0,Pb,Simulated,0,382.00240665715575
2739,2017.0,Pb,Simulated,0,365.1400568168757
2740,2018.0,Pb,Simulated,0,350.3278615311088
