,Year,Commodity,Historical or simulated,Scenario,Mean mine grade
544,2007.0,Ag,Simulated,15,0.0230475527070877
545,2008.0,Ag,Simulated,15,0.0232671213402643
546,2009.0,Ag,Simulated,15,0.0235295839102471
547,2010.0,Ag,Simulated,15,0.0235622328755029
548,2011.0,Ag,Simulated,15,0.023132380400131
549,2012.0,Ag,Simulated,15,0.0229671926956978
550,2013.0,Ag,Simulated,15,0.0226141103783328
551,2014.0,Ag,Simulated,15,0.0221187493626235
552,2015.0,Ag,Simulated,15,0.0221020618049654
553,2016.0,Ag,Simulated,15,0.0214373991510672
554,2017.0,Ag,Simulated,15,0.0211435548414092
555,2018.0,Ag,Simulated,15,0.0210033020637869
556,2019.0,Ag,Simulated,15,0.0207877750290955
557,2001.0,Ag,Simulated,16,0.0256781649675094
558,2002.0,Ag,Simulated,16,0.0245774227038424
559,2003.0,Ag,Simulated,16,0.024149392954549
560,2004.0,Ag,Simulated,16,0.0239703141911178
561,2005.0,Ag,Simulated,16,0.0228757602639705
562,2006.0,Ag,Simulated,16,0.022856789558077
563,2007.0,Ag,Simulated,16,0.0222539463631254
564,2008.0,Ag,Simulated,16,0.0223256075661157
565,2009.0,Ag,Simulated,16,0.0223640773425585
566,2010.0,Ag,Simulated,16,0.0230078733980996
567,2011.0,Ag,Simulated,16,0.0225958481243934
568,2012.0,Ag,Simulated,16,0.0227532908655175
569,2013.0,Ag,Simulated,16,0.0224175942103667
570,2014.0,Ag,Simulated,16,0.0224047791730889
571,2015.0,Ag,Simulated,16,0.021576888956264
572,2016.0,Ag,Simulated,16,0.0211771627679456
573,2017.0,Ag,Simulated,16,0.0203190816882928
574,2018.0,Ag,Simulated,16,0.0199874381931668
575,2019.0,Ag,Simulated,16,0.019559052634266
576,2001.0,Ag,Simulated,17,0.0258031916894256
577,2002.0,Ag,Simulated,17,0.0244199516832314
578,2003.0,Ag,Simulated,17,0.0239767247166527
579,2004.0,Ag,Simulated,17,0.0244395925947291
580,2005.0,Ag,Simulated,17,0.0235640890356206
581,2006.0,Ag,Simulated,17,0.0236754752282265
582,2007.0,Ag,Simulated,17,0.0233602696249373
583,2008.0,Ag,Simulated,17,0.0236605980731073
584,2009.0,Ag,Simulated,17,0.0236268405554533
585,2010.0,Ag,Simulated,17,0.0237050170949324
586,2011.0,Ag,Simulated,17,0.0235939730904827
587,2012.0,Ag,Simulated,17,0.0230913360608572
588,2013.0,Ag,Simulated,17,0.0232211470902378
589,2014.0,Ag,Simulated,17,0.0231476907762935
590,2015.0,Ag,Simulated,17,0.0227948747146212
591,2016.0,Ag,Simulated,17,0.022602426404629
592,2017.0,Ag,Simulated,17,0.0223014320845089
593,2018.0,Ag,Simulated,17,0.0220964288159871
594,2019.0,Ag,Simulated,17,0.0218102297247096
595,2001.0,Ag,Simulated,18,0.0221160632734661
596,2002.0,Ag,Simulated,18,0.0204317546660372
597,2003.0,Ag,Simulated,18,0.0195878678391554
598,2004.0,Ag,Simulated,18,0.0189875749215527
599,2005.0,Ag,Simulated,18,0.0178119050326952
600,2006.0,Ag,Simulated,18,0.0174778471041867
601,2007.0,Ag,Simulated,18,0.0177066479116015
602,2008.0,Ag,Simulated,18,0.0173806979626145
603,2009.0,Ag,Simulated,18,0.0171032610883918
604,2010.0,Ag,Simulated,18,0.017252736933062
605,2011.0,Ag,Simulated,18,0.0172759935939903
606,2012.0,Ag,Simulated,18,0.0171588102466974
607,2013.0,Ag,Simulated,18,0.0172181134561153
608,2014.0,Ag,Simulated,18,0.01722925893878
609,2015.0,Ag,Simulated,18,0.0172198397456709
610,2016.0,Ag,Simulated,18,0.0171378167647742
611,2017.0,Ag,Simulated,18,0.0171958778510199
612,2018.0,Ag,Simulated,18,0.0174260064989157
613,2019.0,Ag,Simulated,18,0.0174487596445585
614,2001.0,Ag,Simulated,19,0.029317874131374
615,2002.0,Ag,Simulated,19,0.0271192927732228
616,2003.0,Ag,Simulated,19,0.0257984905377867
617,2004.0,Ag,Simulated,19,0.0255264336589688
618,2005.0,Ag,Simulated,19,0.0261287941750024
619,2006.0,Ag,Simulated,19,0.0250561068712547
620,2007.0,Ag,Simulated,19,0.0236503885103068
621,2008.0,Ag,Simulated,19,0.0239643836158083
622,2009.0,Ag,Simulated,19,0.0235243049984509
623,2010.0,Ag,Simulated,19,0.0239973318708864
624,2011.0,Ag,Simulated,19,0.0239881842196965
625,2012.0,Ag,Simulated,19,0.0232161425064088
626,2013.0,Ag,Simulated,19,0.0235674418887682
627,2014.0,Ag,Simulated,19,0.0228241787987243
628,2015.0,Ag,Simulated,19,0.0225391671100917
629,2016.0,Ag,Simulated,19,0.022205817638653
630,2017.0,Ag,Simulated,19,0.0218194374945134
631,2018.0,Ag,Simulated,19,0.021504303692613
632,2019.0,Ag,Simulated,19,0.0210899793222507
633,2001.0,Ag,Simulated,20,0.0234762738952028
634,2002.0,Ag,Simulated,20,0.0229914887450791
635,2003.0,Ag,Simulated,20,0.0227695121121102
636,2004.0,Ag,Simulated,20,0.0231428486729661
637,2005.0,Ag,Simulated,20,0.0223679867688157
638,2006.0,Ag,Simulated,20,0.0215840290781716
639,2007.0,Ag,Simulated,20,0.0214862803756045
640,2008.0,Ag,Simulated,20,0.0218186608346096
641,2009.0,Ag,Simulated,20,0.0219792409211388
642,2010.0,Ag,Simulated,20,0.0219333937931
643,2011.0,Ag,Simulated,20,0.021514049659451
644,2012.0,Ag,Simulated,20,0.0217440375897286
645,2013.0,Ag,Simulated,20,0.0214671798362985
646,2014.0,Ag,Simulated,20,0.0211637021222914
647,2015.0,Ag,Simulated,20,0.0209872164435393
648,2016.0,Ag,Simulated,20,0.0208242711999969
649,2017.0,Ag,Simulated,20,0.0205422584672808
650,2018.0,Ag,Simulated,20,0.0201445430505152
651,2019.0,Ag,Simulated,20,0.0191864153503605
652,2001.0,Ag,Simulated,21,0.0239874270817396
653,2002.0,Ag,Simulated,21,0.0231457861924602
654,2003.0,Ag,Simulated,21,0.0213134775517206
655,2004.0,Ag,Simulated,21,0.0216023158376782
656,2005.0,Ag,Simulated,21,0.0202731840827418
657,2006.0,Ag,Simulated,21,0.0196763235569378
658,2007.0,Ag,Simulated,21,0.0197814660019972
659,2008.0,Ag,Simulated,21,0.0196103908787741
660,2009.0,Ag,Simulated,21,0.0197624798778784
661,2010.0,Ag,Simulated,21,0.0198927494897123
662,2011.0,Ag,Simulated,21,0.0199821286344989
663,2012.0,Ag,Simulated,21,0.0199167715500317
664,2013.0,Ag,Simulated,21,0.0199286481321021
665,2014.0,Ag,Simulated,21,0.0200898008288141
666,2015.0,Ag,Simulated,21,0.0203744497655575
667,2016.0,Ag,Simulated,21,0.0200460451781869
668,2017.0,Ag,Simulated,21,0.020041952958367
669,2018.0,Ag,Simulated,21,0.0198989661360404
670,2019.0,Ag,Simulated,21,0.0198842558662933
671,2001.0,Ag,Simulated,22,0.0252998490154948
672,2002.0,Ag,Simulated,22,0.025248544988325
673,2003.0,Ag,Simulated,22,0.0241800746742285
674,2004.0,Ag,Simulated,22,0.0241483319983398
675,2005.0,Ag,Simulated,22,0.0226780023986413
676,2006.0,Ag,Simulated,22,0.0227623962766174
677,2007.0,Ag,Simulated,22,0.0233597502135206
678,2008.0,Ag,Simulated,22,0.0224244192521138
679,2009.0,Ag,Simulated,22,0.0226381122471094
680,2010.0,Ag,Simulated,22,0.0235107314579716
681,2011.0,Ag,Simulated,22,0.0233020625975477
682,2012.0,Ag,Simulated,22,0.0238224465583927
683,2013.0,Ag,Simulated,22,0.02345034234625
684,2014.0,Ag,Simulated,22,0.0232297177364352
685,2015.0,Ag,Simulated,22,0.0229432177030073
686,2016.0,Ag,Simulated,22,0.0223805218406844
687,2017.0,Ag,Simulated,22,0.02298757294299
688,2018.0,Ag,Simulated,22,0.0223102567354614
689,2019.0,Ag,Simulated,22,0.0218626954400019
690,2001.0,Ag,Simulated,23,0.0247928929458282
691,2002.0,Ag,Simulated,23,0.0249942070040121
692,2003.0,Ag,Simulated,23,0.0248646277221936
693,2004.0,Ag,Simulated,23,0.0249128550915629
694,2005.0,Ag,Simulated,23,0.024709124100126
695,2006.0,Ag,Simulated,23,0.0241202121641925
696,2007.0,Ag,Simulated,23,0.0236209920579038
697,2008.0,Ag,Simulated,23,0.0230634553505494
698,2009.0,Ag,Simulated,23,0.0233846931704816
699,2010.0,Ag,Simulated,23,0.0231320055283189
700,2011.0,Ag,Simulated,23,0.0235082821958664
701,2012.0,Ag,Simulated,23,0.023564089026477
702,2013.0,Ag,Simulated,23,0.0232224492688301
703,2014.0,Ag,Simulated,23,0.0230151377357225
704,2015.0,Ag,Simulated,23,0.0230475452909161
705,2016.0,Ag,Simulated,23,0.0227733024868833
706,2017.0,Ag,Simulated,23,0.0227555110599114
707,2018.0,Ag,Simulated,23,0.0224428896265089
708,2019.0,Ag,Simulated,23,0.0222484312299087
709,2001.0,Ag,Simulated,24,0.0200811062705748
710,2002.0,Ag,Simulated,24,0.0196829079084469
711,2003.0,Ag,Simulated,24,0.0191100559363073
712,2004.0,Ag,Simulated,24,0.019193202564177
713,2005.0,Ag,Simulated,24,0.019780625469366
714,2006.0,Ag,Simulated,24,0.0199651742595822
715,2007.0,Ag,Simulated,24,0.019856597969102
716,2008.0,Ag,Simulated,24,0.0197579737072498
717,2009.0,Ag,Simulated,24,0.0193712987688873
718,2010.0,Ag,Simulated,24,0.0194134137389252
719,2011.0,Ag,Simulated,24,0.0194910470464108
720,2012.0,Ag,Simulated,24,0.019100136876677
721,2013.0,Ag,Simulated,24,0.0190914359694543
722,2014.0,Ag,Simulated,24,0.0190209121793214
723,2015.0,Ag,Simulated,24,0.0188182553279685
724,2016.0,Ag,Simulated,24,0.0188866917545909
725,2017.0,Ag,Simulated,24,0.0188178216782902
726,2018.0,Ag,Simulated,24,0.0187451778294395
727,2019.0,Ag,Simulated,24,0.0183788214208199
728,2001.0,Ag,Simulated,25,0.0247906667334152
729,2002.0,Ag,Simulated,25,0.0238393232609818
730,2003.0,Ag,Simulated,25,0.0229588486699516
731,2004.0,Ag,Simulated,25,0.0226907750382566
732,2005.0,Ag,Simulated,25,0.0222466355524521
733,2006.0,Ag,Simulated,25,0.0216423879579158
734,2007.0,Ag,Simulated,25,0.0219768550712278
735,2008.0,Ag,Simulated,25,0.0217338932556749
736,2009.0,Ag,Simulated,25,0.0215300394481647
737,2010.0,Ag,Simulated,25,0.0215807759341255
738,2011.0,Ag,Simulated,25,0.0215169511632264
739,2012.0,Ag,Simulated,25,0.0214495611457527
740,2013.0,Ag,Simulated,25,0.0213733988372623
741,2014.0,Ag,Simulated,25,0.0211700439958522
742,2015.0,Ag,Simulated,25,0.0211443939523442
743,2016.0,Ag,Simulated,25,0.0208741423635992
744,2017.0,Ag,Simulated,25,0.0207194798649414
745,2018.0,Ag,Simulated,25,0.0204731117293819
746,2019.0,Ag,Simulated,25,0.0203669484904412
747,2001.0,Al,Simulated,0,20.66515091779268
748,2002.0,Al,Simulated,0,23.372675987936315
749,2003.0,Al,Simulated,0,23.584572652660743
750,2004.0,Al,Simulated,0,21.327790709876982
751,2005.0,Al,Simulated,0,22.397267035240667
752,2006.0,Al,Simulated,0,22.138857363144552
753,2007.0,Al,Simulated,0,26.435646485404465
754,2008.0,Al,Simulated,0,23.240205269775103
755,2009.0,Al,Simulated,0,22.3203683251909
756,2010.0,Al,Simulated,0,25.80394133925013
757,2011.0,Al,Simulated,0,23.71911880535059
758,2012.0,Al,Simulated,0,25.098371509412733
759,2013.0,Al,Simulated,0,25.016126137079816
760,2014.0,Al,Simulated,0,24.21065452020912
761,2015.0,Al,Simulated,0,25.11212460712218
762,2016.0,Al,Simulated,0,24.11027377841111
763,2017.0,Al,Simulated,0,25.129213036995814
764,2018.0,Al,Simulated,0,24.60815535206917
765,2019.0,Al,Simulated,0,25.137997282355627
766,2001.0,Al,Simulated,1,21.220130870625454
767,2002.0,Al,Simulated,1,21.384052554072788
768,2003.0,Al,Simulated,1,21.211964142410512
769,2004.0,Al,Simulated,1,21.0392834404041
770,2005.0,Al,Simulated,1,21.188534894334836
771,2006.0,Al,Simulated,1,21.022845021395447
772,2007.0,Al,Simulated,1,20.91761566580853
773,2008.0,Al,Simulated,1,21.24557797824928
774,2009.0,Al,Simulated,1,21.071925416700445
775,2010.0,Al,Simulated,1,20.781928392285643
776,2011.0,Al,Simulated,1,20.83375001682324
777,2012.0,Al,Simulated,1,20.598582164098023
778,2013.0,Al,Simulated,1,20.351338875473747
779,2014.0,Al,Simulated,1,20.358643834931048
780,2015.0,Al,Simulated,1,20.30149985282224
781,2016.0,Al,Simulated,1,20.36484113553829
782,2017.0,Al,Simulated,1,20.079624622450297
783,2018.0,Al,Simulated,1,20.132048498038184
784,2019.0,Al,Simulated,1,20.044635931499684
785,2001.0,Al,Simulated,2,21.18294481311661
786,2002.0,Al,Simulated,2,21.05199698972936
787,2003.0,Al,Simulated,2,20.88649579208276
788,2004.0,Al,Simulated,2,20.77082411809619
789,2005.0,Al,Simulated,2,21.06742037840153
790,2006.0,Al,Simulated,2,20.628038479575867
791,2007.0,Al,Simulated,2,20.54965975781472
792,2008.0,Al,Simulated,2,20.472610229534112
793,2009.0,Al,Simulated,2,20.28240180274044
794,2010.0,Al,Simulated,2,20.070319593731924
795,2011.0,Al,Simulated,2,19.76242760264329
796,2012.0,Al,Simulated,2,19.72192055369265
797,2013.0,Al,Simulated,2,19.41273526348409
798,2014.0,Al,Simulated,2,19.16489922867093
799,2015.0,Al,Simulated,2,19.080390756492086
800,2016.0,Al,Simulated,2,18.99744744977742
801,2017.0,Al,Simulated,2,19.02907777150011
802,2018.0,Al,Simulated,2,18.64431012965669
803,2019.0,Al,Simulated,2,18.43982151730477
804,2001.0,Al,Simulated,3,21.029759712072963
805,2002.0,Al,Simulated,3,20.656138618613078
806,2003.0,Al,Simulated,3,20.21757346498473
807,2004.0,Al,Simulated,3,20.32573797665638
808,2005.0,Al,Simulated,3,20.26605032570211
809,2006.0,Al,Simulated,3,20.135184825648125
810,2007.0,Al,Simulated,3,20.11530948506317
811,2008.0,Al,Simulated,3,20.035415634179635
812,2009.0,Al,Simulated,3,20.1173555411238
813,2010.0,Al,Simulated,3,19.742103851384307
814,2011.0,Al,Simulated,3,19.787713720974228
815,2012.0,Al,Simulated,3,19.661309337499876
816,2013.0,Al,Simulated,3,19.479649765763444
817,2014.0,Al,Simulated,3,19.30433390591033
818,2015.0,Al,Simulated,3,19.35761251959158
819,2016.0,Al,Simulated,3,19.152392580105836
820,2017.0,Al,Simulated,3,19.111738120356737
821,2018.0,Al,Simulated,3,19.102171547417623
822,2019.0,Al,Simulated,3,18.919615116441804
823,2001.0,Al,Simulated,4,21.33293046158469
824,2002.0,Al,Simulated,4,21.561880302201228
825,2003.0,Al,Simulated,4,21.23852961367599
826,2004.0,Al,Simulated,4,21.28932896156487
827,2005.0,Al,Simulated,4,21.38297100412579
828,2006.0,Al,Simulated,4,21.052705937928906
829,2007.0,Al,Simulated,4,21.11386003712477
830,2008.0,Al,Simulated,4,20.835122152263367
831,2009.0,Al,Simulated,4,20.902351723625976
832,2010.0,Al,Simulated,4,20.18365495062232
833,2011.0,Al,Simulated,4,20.22324578556703
834,2012.0,Al,Simulated,4,19.758212399855672
835,2013.0,Al,Simulated,4,19.53529871788008
836,2014.0,Al,Simulated,4,19.28862356003703
837,2015.0,Al,Simulated,4,19.181743149583653
838,2016.0,Al,Simulated,4,18.85094863840908
839,2017.0,Al,Simulated,4,18.430094544222516
840,2018.0,Al,Simulated,4,18.16224390605481
841,2019.0,Al,Simulated,4,17.971072946938662
842,2001.0,Al,Simulated,5,21.17651561240424
843,2002.0,Al,Simulated,5,21.00876775365116
844,2003.0,Al,Simulated,5,21.273695818789104
845,2004.0,Al,Simulated,5,21.07846685206453
846,2005.0,Al,Simulated,5,21.162951015492737
847,2006.0,Al,Simulated,5,20.52013532068237
848,2007.0,Al,Simulated,5,20.657242089734886
849,2008.0,Al,Simulated,5,20.390933731078995
850,2009.0,Al,Simulated,5,20.1582117384007
851,2010.0,Al,Simulated,5,19.655976402004608
852,2011.0,Al,Simulated,5,19.15311378279234
853,2012.0,Al,Simulated,5,18.74800643459928
854,2013.0,Al,Simulated,5,18.25812120459936
855,2014.0,Al,Simulated,5,18.02058974079039
856,2015.0,Al,Simulated,5,17.762646563369135
857,2016.0,Al,Simulated,5,17.449975277372168
858,2017.0,Al,Simulated,5,16.83986961848043
859,2018.0,Al,Simulated,5,16.563827558073676
860,2019.0,Al,Simulated,5,16.02184783334921
861,2001.0,Al,Simulated,6,22.621345668746542
862,2002.0,Al,Simulated,6,22.654564121883965
863,2003.0,Al,Simulated,6,22.07742920561077
864,2004.0,Al,Simulated,6,22.76942954522669
865,2005.0,Al,Simulated,6,22.323119537282963
866,2006.0,Al,Simulated,6,22.12499263929619
867,2007.0,Al,Simulated,6,22.143385138820577
868,2008.0,Al,Simulated,6,22.184380390492528
869,2009.0,Al,Simulated,6,22.715503512758964
870,2010.0,Al,Simulated,6,22.169489062560334
871,2011.0,Al,Simulated,6,21.965854002853245
872,2012.0,Al,Simulated,6,21.444344596049632
873,2013.0,Al,Simulated,6,21.1568305699639
874,2014.0,Al,Simulated,6,20.840388493346047
875,2015.0,Al,Simulated,6,20.83469987735695
876,2016.0,Al,Simulated,6,20.46582644831216
877,2017.0,Al,Simulated,6,20.61888066187021
878,2018.0,Al,Simulated,6,20.642246136670657
879,2019.0,Al,Simulated,6,20.334266298185565
880,2001.0,Al,Simulated,7,21.204221842170032
881,2002.0,Al,Simulated,7,20.916979238905167
882,2003.0,Al,Simulated,7,20.60266139294984
883,2004.0,Al,Simulated,7,20.88604298590217
884,2005.0,Al,Simulated,7,20.87718120101392
885,2006.0,Al,Simulated,7,20.94150605023862
886,2007.0,Al,Simulated,7,20.652808169913826
887,2008.0,Al,Simulated,7,20.46887638088374
888,2009.0,Al,Simulated,7,20.26006980264939
889,2010.0,Al,Simulated,7,19.936960594115103
890,2011.0,Al,Simulated,7,20.201573110033667
891,2012.0,Al,Simulated,7,19.70911422515866
892,2013.0,Al,Simulated,7,19.521220215736257
893,2014.0,Al,Simulated,7,19.346496422956
894,2015.0,Al,Simulated,7,19.29939751580151
895,2016.0,Al,Simulated,7,19.19118408676712
896,2017.0,Al,Simulated,7,19.091832674392315
897,2018.0,Al,Simulated,7,18.940156365596785
898,2019.0,Al,Simulated,7,18.910851182917884
899,2001.0,Al,Simulated,8,20.95623227756919
900,2002.0,Al,Simulated,8,20.66118348372829
901,2003.0,Al,Simulated,8,20.30450216910621
902,2004.0,Al,Simulated,8,20.27616583624616
903,2005.0,Al,Simulated,8,20.555496408635506
904,2006.0,Al,Simulated,8,20.32422565817589
905,2007.0,Al,Simulated,8,20.207216068927483
906,2008.0,Al,Simulated,8,20.09543063655972
907,2009.0,Al,Simulated,8,20.030500749110203
908,2010.0,Al,Simulated,8,19.89247599315216
909,2011.0,Al,Simulated,8,19.897963686747143
910,2012.0,Al,Simulated,8,19.86733972212205
911,2013.0,Al,Simulated,8,19.74612792392339
912,2014.0,Al,Simulated,8,19.66906523458144
913,2015.0,Al,Simulated,8,19.691120561430164
914,2016.0,Al,Simulated,8,19.631553940940297
915,2017.0,Al,Simulated,8,19.594499854543013
916,2018.0,Al,Simulated,8,19.630057806849567
917,2019.0,Al,Simulated,8,19.363932296705684
918,2001.0,Al,Simulated,9,22.506895518379064
919,2002.0,Al,Simulated,9,22.78812116661732
920,2003.0,Al,Simulated,9,22.916123822006043
921,2004.0,Al,Simulated,9,22.285116664026138
922,2005.0,Al,Simulated,9,23.22182455736857
923,2006.0,Al,Simulated,9,21.85664037641001
924,2007.0,Al,Simulated,9,22.203197905847848
925,2008.0,Al,Simulated,9,21.582116717654674
926,2009.0,Al,Simulated,9,21.046645207364005
927,2010.0,Al,Simulated,9,21.246060593574057
928,2011.0,Al,Simulated,9,20.902581355327296
929,2012.0,Al,Simulated,9,20.301238927938723
930,2013.0,Al,Simulated,9,20.54084557463193
931,2014.0,Al,Simulated,9,19.86338694732035
932,2015.0,Al,Simulated,9,19.650253596212877
933,2016.0,Al,Simulated,9,19.001979864341003
934,2017.0,Al,Simulated,9,18.64798887585752
935,2018.0,Al,Simulated,9,18.278322079120997
936,2019.0,Al,Simulated,9,17.838305123848297
937,2001.0,Al,Simulated,10,30.4807729553852
938,2002.0,Al,Simulated,10,55.63537855918282
939,2003.0,Al,Simulated,10,39.71067978721027
940,2004.0,Al,Simulated,10,42.67424991776716
941,2005.0,Al,Simulated,10,43.14294506483164
942,2006.0,Al,Simulated,10,46.25880224428558
943,2007.0,Al,Simulated,10,46.83813744555666
944,2008.0,Al,Simulated,10,47.1610563011685
945,2009.0,Al,Simulated,10,46.8046180256857
946,2010.0,Al,Simulated,10,48.36134403392026
947,2011.0,Al,Simulated,10,45.9243259316502
948,2012.0,Al,Simulated,10,51.99778679916301
949,2013.0,Al,Simulated,10,47.00241804890032
950,2014.0,Al,Simulated,10,50.51330418125331
951,2015.0,Al,Simulated,10,46.17376869564723
952,2016.0,Al,Simulated,10,55.27561790601981
953,2017.0,Al,Simulated,10,56.05743774930837
954,2018.0,Al,Simulated,10,48.18465137936599
955,2019.0,Al,Simulated,10,52.333125758666405
956,2001.0,Al,Simulated,11,21.68904122452897
957,2002.0,Al,Simulated,11,22.01782998478637
958,2003.0,Al,Simulated,11,21.741808428627053
959,2004.0,Al,Simulated,11,21.727221526214908
960,2005.0,Al,Simulated,11,22.04185170781053
961,2006.0,Al,Simulated,11,20.87276565042344
962,2007.0,Al,Simulated,11,20.80228666074713
963,2008.0,Al,Simulated,11,20.85576577976173
964,2009.0,Al,Simulated,11,20.37280061770895
965,2010.0,Al,Simulated,11,19.895398707107766
966,2011.0,Al,Simulated,11,19.157525123243232
967,2012.0,Al,Simulated,11,18.61864331745316
968,2013.0,Al,Simulated,11,18.132104504049163
969,2014.0,Al,Simulated,11,17.634768328874078
970,2015.0,Al,Simulated,11,17.201919843517416
971,2016.0,Al,Simulated,11,17.079727390202557
972,2017.0,Al,Simulated,11,16.450511160855246
973,2018.0,Al,Simulated,11,16.05889762001012
974,2019.0,Al,Simulated,11,15.78975419601948
975,2001.0,Al,Simulated,12,21.305090816216666
976,2002.0,Al,Simulated,12,20.6086858064619
977,2003.0,Al,Simulated,12,20.328051983502107
978,2004.0,Al,Simulated,12,20.133305516111506
979,2005.0,Al,Simulated,12,20.055519859351488
980,2006.0,Al,Simulated,12,19.793903543878848
981,2007.0,Al,Simulated,12,19.63811762210589
982,2008.0,Al,Simulated,12,19.80863217104736
983,2009.0,Al,Simulated,12,19.4343135453487
984,2010.0,Al,Simulated,12,19.219806161960708
985,2011.0,Al,Simulated,12,19.009674182492372
986,2012.0,Al,Simulated,12,18.75496213612057
987,2013.0,Al,Simulated,12,18.327715786265458
988,2014.0,Al,Simulated,12,18.106447678194947
989,2015.0,Al,Simulated,12,17.91466017930662
990,2016.0,Al,Simulated,12,17.687464212418146
991,2017.0,Al,Simulated,12,17.329347184471715
992,2018.0,Al,Simulated,12,17.10441791769149
993,2019.0,Al,Simulated,12,16.942418714719945
994,2001.0,Al,Simulated,13,21.611945224622843
995,2002.0,Al,Simulated,13,21.36547532498392
996,2003.0,Al,Simulated,13,20.937331395159024
997,2004.0,Al,Simulated,13,20.77601910979664
998,2005.0,Al,Simulated,13,21.218162893034823
