,Commodity,Year,Construction,Electrical,Jewelry,Other,Bar and coin,Industrial,Transport
118,Sn,2005.0,1.4019937870268944,11.953218035296468,,10.58408899764263,,0.37795987459164904,2.406722946105658
119,Sn,2006.0,1.4466639535068118,12.334846020636446,,10.919875856464525,,0.39001659036114744,2.48457319109676
120,Sn,2007.0,1.4914175644900574,12.719073074337809,,11.256491905288845,,0.40209928225469327,2.5637449482106036
121,Sn,2008.0,1.5404991696666415,13.142900569322451,,11.626242422322285,,0.4153567558496272,2.652253361698833
122,Sn,2009.0,1.5941807668383248,13.609392253134496,,12.031742104503502,,0.42986075970812715,2.7511118229968026
123,Sn,2010.0,1.6307484238894758,13.934159840596474,,12.309818733972158,,0.43974597163889906,2.8236675208963606
124,Sn,2011.0,1.665363814869977,14.246077347563407,,12.57544875629128,,0.449122443535902,2.897026835391785
125,Sn,2012.0,1.7446379387325328,14.944237196116724,,13.181316063959446,,0.47055294555909216,3.053169460021822
126,Sn,2013.0,1.798439292105583,15.429978852219993,,13.59859899527596,,0.48512226494618027,3.1712113732487457
127,Sn,2014.0,1.8590085869616642,15.976579544902165,,14.069447395803957,,0.5015257557849665,3.3075076999494026
128,Sn,2015.0,1.9283146095134542,16.59838618286772,,14.605492273182838,,0.5202982039654543,3.4655491191137275
129,Sn,2016.0,1.9908679293140625,17.162441126780173,,15.086074939419419,,0.5372641436185888,3.6177366169567007
130,Sn,2017.0,2.0296210518376565,17.517284247675025,,15.373950561344337,,0.5478217105468406,3.730945557385379
131,Sn,2018.0,2.072602227178344,17.90410898775455,,15.67663718423487,,0.559538063074002,3.8549173123113754
132,Sn,2019.0,2.1219377311238943,18.334179469290326,,15.99698941822162,,0.5729911847468206,3.9911011744346236
133,Steel,2001.0,81.40118207150411,13.323636307639255,,11.542541441945026,,115.40531294182223,82.73266819789124
134,Steel,2002.0,79.89161589209725,13.074452121105667,,11.326668032214362,,113.24695479070893,81.18536743489877
135,Steel,2003.0,82.84574654470025,13.55644673353502,,11.743896219384235,,117.42177460037419,84.18543373400875
136,Steel,2004.0,86.74126462488441,14.192890841469211,,12.294795374047407,,122.94163017552508,88.15380086122069
137,Steel,2005.0,88.59496031051214,14.495571982118816,,12.556343058741213,,125.57884852571601,90.06984957331524
138,Steel,2006.0,91.82981248225147,15.024933434471347,,13.013540052230889,,130.18946888462602,93.42575293652858
139,Steel,2007.0,93.37712126657634,15.278771313996462,,13.231479938056545,,132.43239428929604,95.12124292578974
140,Steel,2008.0,97.91618430203111,16.023212437598474,,13.873764792343758,,138.958448922862,99.9603899742432
141,Steel,2009.0,99.0901429025601,16.218566127443477,,14.040689989524655,,140.75856951048624,101.48634486383212
142,Steel,2010.0,103.18039106610445,16.893843346395613,,14.623890381858716,,146.7605108984384,106.17676450725071
143,Steel,2011.0,103.38885908392194,16.9360680904571,,14.661707955275308,,147.32542175342718,107.09363406754399
144,Steel,2012.0,110.69757506516378,18.145850293614917,,15.715914800175112,,158.1364558226487,115.68699008624479
145,Steel,2013.0,110.93788028153377,18.200862720008697,,15.778234616163633,,158.97987128990766,117.23440796163969
146,Steel,2014.0,117.44278098608468,19.291244936164397,,16.75341830267359,,168.98098952273827,125.83078340649499
147,Steel,2015.0,118.73942676685544,19.532290871585605,,17.002036608017814,,171.66854468661376,129.26954641658662
148,Steel,2016.0,125.49816970584499,20.6834582495161,,18.06931826441106,,182.49339274919254,139.11939132287102
149,Steel,2017.0,126.28873624341209,20.859160470159793,,18.288766680005985,,184.84491346490037,142.78372259640923
150,Steel,2018.0,133.40301252425772,22.095593580695297,,19.462846188432056,,196.71274399695707,153.97700053809012
