,Commodity,Year,Construction,Electrical,Jewelry,Other,Bar and coin,Industrial,Transport
48,Au,2011.0,0.0014801849674701377,30.725510945507185,443.0135682778214,51.1831664721368,616.1251720717036,,
49,Au,2012.0,0.0015180050412068433,31.124754483838206,455.4567421692344,52.294154954911555,630.9416867622028,,
50,Au,2013.0,0.0015537872858418966,31.606681071240107,467.69506011877627,53.20208444857935,644.6484900503873,,
51,Au,2014.0,0.0015908317422384463,32.16147158862025,480.81330087068795,53.986301920966255,658.5413594369437,,
52,Au,2015.0,0.0016133682218935368,32.561896387182,490.15144348753734,54.10209762721799,666.0360539586214,,
53,Au,2016.0,0.0016407767657480225,33.08211758353459,501.6862974987314,54.221561181248276,675.0859423252487,,
54,Au,2017.0,0.0016569130124392932,33.00088473673371,510.61583661702326,53.84623193294747,678.970191754594,,
55,Au,2018.0,0.0016703869687585793,32.497149307115805,519.689995606281,53.31235383174455,681.1704871608096,,
56,Au,2019.0,0.0016853558451884094,32.01186513708823,530.3561743749709,52.79156143060886,683.3088551355119,,
57,Cu,2001.0,1.5006379404511028,1.2855086722995943,,1.4831641281786256,,0.19983866594177122,1.1399402122110391
58,Cu,2002.0,1.4425860831205015,1.2357777993095658,,1.4257868047320694,,0.19210775635798152,1.0958407649394213
59,Cu,2003.0,1.544180306001958,1.3228270537419864,,1.5262031898048791,,0.2056397175659427,1.1731162568077909
60,Cu,2004.0,1.6550608373121942,1.4225414261547666,,1.641252690278915,,0.2211506243083894,1.2590833804385055
61,Cu,2005.0,1.729719354372893,1.49146679732531,,1.7208015608875955,,0.23188546287279158,1.3162314116094516
62,Cu,2006.0,1.816241483881817,1.5901069552609728,,1.8350315877454981,,0.247305973247718,1.3860612737568772
63,Cu,2007.0,1.9153017978068254,1.7161184537805407,,1.9946552613517647,,0.26888080158707667,1.4656974429411345
64,Cu,2008.0,2.0176836031925673,1.8485714583154027,,2.1556546290321865,,0.2907588141346711,1.5478983930362296
65,Cu,2009.0,2.0896379771593976,1.9548757857455956,,2.3000445434961696,,0.31070763661372613,1.6117881099320823
66,Cu,2010.0,2.135320425446844,2.035206699636756,,2.4185768249377713,,0.32777735623209114,1.6506367747780144
67,Cu,2011.0,2.1751612261695725,2.085237035827737,,2.47824273778793,,0.3378391350302272,1.6862443488569687
68,Cu,2012.0,2.221249269942995,2.141688467946029,,2.520849595784676,,0.3467452493355834,1.7278629963724395
69,Cu,2013.0,2.2831707400247505,2.208913559794643,,2.571211764419858,,0.35790386354560283,1.783546258808976
70,Cu,2014.0,2.3449839214048636,2.2698506507070735,,2.602380011870854,,0.367632447188334,1.8403921630913875
71,Cu,2015.0,2.4039866473190106,2.3263604834267126,,2.6152373988095428,,0.3762961468850798,1.8960794261817273
72,Cu,2016.0,2.487618593212413,2.414748285007529,,2.668251280393415,,0.39146124727115456,1.9737180306591275
73,Cu,2017.0,2.553226714531248,2.4801768461281095,,2.6990808047565014,,0.4039921490084867,2.036732605958037
74,Cu,2018.0,2.6308157717358363,2.5662382862960973,,2.750917743842006,,0.41898505154678706,2.11279858852236
75,Cu,2019.0,2.6844201866121558,2.6326291208764063,,2.7907550081994463,,0.4301232950007755,2.1668777047151164
76,Ni,2001.0,22.710847420293014,83.27429738957377,,154.3904020068691,,114.37035622168068,80.5514705889411
77,Ni,2002.0,24.176291373056948,88.64366119820616,,164.34519313597062,,121.74473307897463,85.74527185140037
78,Ni,2003.0,25.62889276405523,93.96781387345222,,174.23309679599777,,129.0600783240179,90.9029144048827
79,Ni,2004.0,27.164792741260534,99.59011641753828,,184.70700225511393,,136.80555639496077,96.3608117205625
80,Ni,2005.0,28.602754671641158,104.83207253124633,,194.5314713671276,,144.06107439626211,101.47681714665268
81,Ni,2006.0,30.254563688854926,110.82064886408537,,205.82157837308904,,152.39151271565734,107.35251386591486
82,Ni,2007.0,31.868584068994345,116.60345337042685,,216.8523349295944,,160.5269531096755,113.0927157039404
83,Ni,2008.0,33.72485387200463,123.16970518209044,,229.5110085812103,,169.87987308429996,119.69728759291203
84,Ni,2009.0,35.653186877022435,129.85119436060833,,242.5904739941958,,179.58618978169608,126.55368690398228
85,Ni,2010.0,37.27020597974046,135.20111875865177,,253.36749655721258,,187.6912751769679,132.29833146207406
86,Ni,2011.0,38.82151945690143,140.0591141022983,,263.3175960770194,,195.4439538340932,137.8160411994475
87,Ni,2012.0,41.18602131515144,147.51985184099368,,278.1020509144716,,207.2419568996823,146.20229188050422
88,Ni,2013.0,43.236379174442625,153.47151589496394,,289.7425891117012,,217.3876853047085,153.4544305951754
89,Ni,2014.0,45.403676136611566,159.41717315564694,,300.8273341866845,,228.0218757552313,161.09118562926267
90,Ni,2015.0,47.82347269179453,165.80834105249474,,312.02542023416083,,239.79720014747497,169.57645037585596
91,Ni,2016.0,50.310974997514855,171.97687497552053,,322.05823679292314,,251.74647727055057,178.23238251483914
92,Ni,2017.0,52.886320702803616,178.04416253010365,,331.2622753317067,,263.9377887878086,187.13547352044574
93,Ni,2018.0,56.03802819028803,185.57841489851677,,342.73081840196517,,278.7277210244911,197.9579162358327
94,Ni,2019.0,59.121338605118275,192.58596970923074,,352.96140604851155,,292.89054236318856,208.4482271060988
95,Pb,2001.0,21.21003186943868,0.0006662343129239,,30.81510575319512,,52.08041623138089,3216.951500113693
96,Pb,2002.0,20.575370420967676,0.0006461591965205846,,29.88657832226489,,50.5111178660788,3120.0176217830003
97,Pb,2003.0,20.951073636243983,0.0006578605273910846,,30.42650626879242,,51.42579289397311,3178.043246797221
98,Pb,2004.0,22.073176910969316,0.0006930272101613422,,32.051088328705305,,54.177196925032746,3351.459420588733
99,Pb,2005.0,22.15934536630247,0.0006956968706535847,,32.17170978442857,,54.39151226997809,3380.646009838852
100,Pb,2006.0,23.68604175246649,0.0007436365004723808,,34.38410887151792,,58.148843025368905,3636.4488821612294
101,Pb,2007.0,24.364937729232842,0.0007649990812384539,,35.366644902277486,,59.83587097344119,3794.8435489344997
102,Pb,2008.0,26.45327908915577,0.0008306753571515693,,38.398459980947564,,65.00117353029017,4110.485502843664
103,Pb,2009.0,27.586978060622236,0.0008664726940247347,,40.05297018090302,,67.8442918138251,4337.691830368879
104,Pb,2010.0,28.74156936595708,0.0009030469279263538,,41.75428941507282,,70.76173506022593,4572.796166108336
105,Pb,2011.0,29.12696049481516,0.000915625253008773,,42.36661075618244,,71.82626495558125,4704.852923607628
106,Pb,2012.0,31.24995396897523,0.0009829861661884885,,45.550630160969334,,77.21670890316597,4993.0906891774175
107,Pb,2013.0,31.099088328866397,0.000979084298281946,,45.48385282942916,,77.04690908421478,4993.035799253716
108,Pb,2014.0,32.841705591093906,0.0010350297595409193,,48.25121492287323,,81.61650389795612,5238.318442305833
109,Pb,2015.0,32.712106355417475,0.0010323496255248037,,48.33913254995259,,81.60505174107479,5237.822351705724
110,Pb,2016.0,34.0609065816262,0.0010765766579723577,,50.62672889469377,,85.32112594432937,5468.589250338337
111,Pb,2017.0,33.86718215875329,0.0010725277298040655,,50.625931466756704,,85.24446198627302,5509.095632221149
112,Pb,2018.0,35.92268460699098,0.0011398310443136808,,53.84430662052596,,90.82210410590376,5863.210996890051
113,Pb,2019.0,35.71885428610683,0.00113615823525565,,53.59898004357699,,90.76737922580352,5877.070647997528
114,Sn,2001.0,1.3731347569037653,11.715283675309268,,10.375619060655104,,0.3701563012697987,2.357886206986756
115,Sn,2002.0,1.3211551074167998,11.268431708323417,,9.979865452424422,,0.3561441333462507,2.2679501782296
116,Sn,2003.0,1.3479115041302983,11.494282462118047,,10.179464301329473,,0.3633588282274104,2.313518633502725
117,Sn,2004.0,1.3782475968651506,11.751393864935693,,10.40650981417252,,0.371545852964384,2.365514331027879
118,Sn,2005.0,1.4009824827408996,11.944503744313696,,10.576470381273825,,0.3776872275105593,2.4049678818381177
119,Sn,2006.0,1.4446971325239333,12.31787512902634,,10.905054113257618,,0.3894863208722538,2.4811536987613
120,Sn,2007.0,1.4887547763096447,12.695962088216342,,11.236424078397219,,0.40138134125370356,2.5590842372546874
121,Sn,2008.0,1.534892825500515,13.09436322096485,,11.58394359294086,,0.4138451074368283,2.6424545604860232
122,Sn,2009.0,1.588451141098693,13.559257638029672,,11.988443363522704,,0.428315751294183,2.740971420401592
123,Sn,2010.0,1.6242794788314636,13.876911204629922,,12.260756659034946,,0.4380015157568598,2.812059343146768
124,Sn,2011.0,1.6551582339707684,14.155949400533968,,12.497808731827481,,0.4463700855927814,2.87869199574091
125,Sn,2012.0,1.7336018487177387,14.845508268910862,,13.096653161664237,,0.4675762518565975,3.03299431160212
126,Sn,2013.0,1.7863685294863954,15.320491902223157,,13.504863248700868,,0.48186606503018603,3.1487118036969406
127,Sn,2014.0,1.8427156352369078,15.828950992054779,,13.942086145768119,,0.497130028577086,3.276963305127121
128,Sn,2015.0,1.9126205159669902,16.453022405597686,,14.479967481303298,,0.5160633664261028,3.435247210585842
129,Sn,2016.0,1.9728626012281494,16.99444818041828,,14.940047854922764,,0.5324048311891446,3.582417887607975
130,Sn,2017.0,2.01149733089628,17.34510184389439,,15.223520389191311,,0.5429295028722586,3.694441691789763
131,Sn,2018.0,2.0539584555040062,17.724139992999405,,15.518675016948858,,0.5545043784654112,3.8164387590624265
132,Sn,2019.0,2.101867801499639,18.138935385937167,,15.825324180856999,,0.5675711323897421,3.9489951136714145
133,Steel,2001.0,81.40118207150411,13.323636307639255,,11.542541441945026,,115.40531294182223,82.73266819789124
134,Steel,2002.0,79.87589125536017,13.07187874706829,,11.324438665111701,,113.22466500215253,81.16938815600916
135,Steel,2003.0,82.82520234318092,13.553082738613266,,11.74098920208217,,117.39262177831797,84.16449819242943
136,Steel,2004.0,86.66943490350629,14.181128738432585,,12.284629460437806,,122.83968947479694,88.08056709234549
137,Steel,2005.0,88.49615591107977,14.479384177145675,,12.542366976675893,,125.43846894394244,89.96880889258217
138,Steel,2006.0,91.62708447808883,14.991720158247988,,12.984847990624841,,129.9013955548313,93.21826585107202
139,Steel,2007.0,93.08483230644572,15.230873534833417,,13.1900939977087,,132.0167449304225,94.82132661665999
140,Steel,2008.0,97.48563201714427,15.952645505622307,,13.812751872804096,,138.3457475629402,99.51741341383676
141,Steel,2009.0,98.6364139591608,16.144149037524212,,13.97629322146661,,140.11172488882738,101.01674449487041
142,Steel,2010.0,102.55971793794376,16.792008806598115,,14.535612517934398,,145.87457087292384,105.53148037851214
143,Steel,2011.0,102.71047133580417,16.824691462447444,,14.564830637911836,,146.35523969241683,106.3838056248861
144,Steel,2012.0,109.77431366332543,17.99420034236022,,15.58351493031976,,156.81363864822535,114.71501861952665
145,Steel,2013.0,110.04103064380317,18.053408349330894,,15.648469976768773,,157.6913655443041,116.28265106364135
146,Steel,2014.0,116.35969231266412,19.113011397840243,,16.595462729647306,,167.42066996242318,124.67290798378247
147,Steel,2015.0,117.71138598709506,19.36294768434618,,16.85025787927996,,170.18391168888053,128.166153716267
148,Steel,2016.0,124.32292970220924,20.48964735030565,,17.894468518414833,,180.79183798471328,137.8539909912676
149,Steel,2017.0,125.20698065397183,20.68068154823288,,18.126741084136412,,183.2791054449134,141.63079962503986
150,Steel,2018.0,132.20391699774441,21.897562299212524,,19.283817117208194,,194.97660685954196,152.71014862221483
151,Steel,2019.0,133.90304369371157,22.248913553546785,,19.665651130737054,,199.08469014983413,158.07250527473812
152,Zn,2001.0,214.4233128344781,250.01156143647788,,117.31987876270571,,104.92246801814063,443.5717984612671
153,Zn,2002.0,207.1897164761793,241.52684540608035,,113.33835946694651,,101.36168330391624,428.5181716313222
154,Zn,2003.0,213.50143609669962,248.8476822462579,,116.77055813980057,,104.43387351917241,441.5418324366053
155,Zn,2004.0,226.43833216786405,263.89785559804426,,123.82973225757607,,110.75477267355392,468.31874641679343
156,Zn,2005.0,236.9383691785285,276.1118194509791,,129.55922641707525,,115.89077109739675,490.1495739111773
157,Zn,2006.0,243.8162496905446,284.11345867313366,,133.3099321545189,,119.26401684708165,504.62467702979546
158,Zn,2007.0,252.40224568789867,294.1104339018821,,137.99616290662823,,123.48667459440263,522.8473433250049
159,Zn,2008.0,259.5132776940893,302.3974318092342,,141.8802354125183,,127.00926312267929,538.3596176813014
160,Zn,2009.0,268.8969629089084,313.34839307101555,,147.0159098204452,,131.67146344033154,559.0388590819891
161,Zn,2010.0,275.14837469628077,320.67212744794995,,150.4525819680774,,134.8257153971752,573.8050026743049
162,Zn,2011.0,284.9780689616115,332.19477531544084,,155.8618063611646,,139.78380642478274,596.9062770189854
163,Zn,2012.0,306.92165362152923,357.87509819209663,,167.91778309483345,,150.75237544955294,646.58635593508
164,Zn,2013.0,318.7086386712123,371.76838185454085,,174.4408239854243,,156.8222777570747,676.4413506661151
165,Zn,2014.0,330.78727845230617,386.07457707219885,,181.14152565156292,,163.13560527779052,708.5922864523917
166,Zn,2015.0,347.92090807045435,406.36062664997866,,190.61607456482608,,172.04963446052625,753.301963862061
167,Zn,2016.0,361.7328302523983,422.8329099766386,,198.23413651520775,,179.41728892597314,792.3669468330884
168,Zn,2017.0,362.46177650898176,424.04683615185724,,198.5769345597125,,180.3343017152594,803.4651277229497
169,Zn,2018.0,363.2932342981087,425.40858913877105,,198.82621283159418,,181.30287634345171,814.8646274636362
170,Zn,2019.0,374.46403739819556,438.84677025539474,,204.44160338174746,,187.360461159471,848.8947320989798
