,,Demand response,Demand response,Demand response,Demand response,Mining production,Mining production,Mining production,Mining production,Price formation,Price formation,Price formation,Price formation,Price formation,Refinery operation,Refinery operation,Refinery operation,Refinery operation,Refinery operation,Refinery operation,Refinery operation,Reserve development,Reserve development,Reserve development,Reserve development,Secondary supply
,,Direct melt fraction elasticity to scrap spread,Intensity elasticity to GDPPC,Intensity elasticity to price,Intensity elasticity to time,Mine CU elasticity to TCM,Mine cost change per year,Mine cost elasticity to ore grade,Ore grade elasticity to COT distribution mean,Refined price elasticity to SD,Scrap spread elasticity to SD,Scrap spread elasticity to price,TCRC elasticity to SD,TCRC elasticity to price,Primary refinery CU elasticity to TCRC,Primary refinery CU elasticity to price,Ref. cap. growth frac. from mine prod. growth,Refinery SR elasticity to TCRC,Refinery SR elasticity to scrap spread,Secondary refinery CU elasticity to TCRC,Secondary refinery CU elasticity to price,Fraction of viable mines that open,Incentive mine cost change per year,Incentive ore grade elasticity to COT,Incentive tonnage elasticity to price,Collection elasticity to scrap price
21,Steel,,0.14688396175889423,0.008880158531946613,0.0009999999999998899,0.010790184201669632,0.0526967644535004,0.297661879081647,0.01,0.0015534579926898523,0.28566405816026874,0.2518380582332611,0.02036558120225938,0.012622819160727855,0.004108522450183441,0.134771956362704,0.6678715295009074,0.0009999999999998899,0.1244299985834336,0.27959000013532964,0.18670108914375305,0.11981814392306844,0.0526967644535004,0.0006958569956714602,0.04678565114456543,0.19722232382680194
21,Zn,0.22502601002431633,0.03593245559898109,0.007889718791753661,0.0009999999999998899,0.4158861089792869,0.0018876196936088636,0.33117226912440656,0.005144112937462348,0.6062488555908203,0.3815149149224386,0.5253374686810652,0.020003550279509036,0.39940555399116695,0.07047461104128205,0.017499733716249466,0.1958332357687549,0.15840086152127128,0.09490202281344817,0.02112044430105147,0.01,0.21798340268670036,0.0018876196936088636,0.5730517149662677,0.40123662352283285,0.2866928203364509
22,Ag,0.11345558369530527,0.11569495624239372,0.41475478286708634,0.0006362161996072728,0.07380023511294956,0.07793258130550385,0.05086261984059814,0.01,0.009752797884142454,0.008333556069675917,0.32848864411760614,0.025097845755412018,0.3133815752089357,0.1830019182699606,0.5048413565184465,0.14179513121176965,0.25995108485221863,0.15,0.20023465452717434,0.11481343386313564,3.3232564498110874e-30,0.07793258130550385,0.14942314600796147,0.005327609604512446,0.29363056615159755
22,Al,0.1,0.005536135304188769,0.04867533810191166,0.0009999999999998899,0.03766128584582633,0.18275399506092072,0.01,0.01,0.45162550637950494,0.5091101452711098,0.2607496225415065,0.15,0.02451700886445131,0.0004665581974492912,0.02542806766410266,0.06129332466194189,,,,,7.0282354224241e-13,0.18275399506092072,0.007901521634481806,0.010817288284734237,0.09202115118498491
22,Au,0.10918124742746249,0.3539085451310119,0.025,1.5071720682636242e-07,0.0014379265887870872,0.16415345594117062,0.027843984710946165,0.01,0.025,0.002632089314905327,0.0471669418487177,0.036152652392163934,0.012431334390581833,0.1,0.6922491192817688,0.23251745554400846,0.04018066236310771,0.1691967736726946,0.019932672108817665,0.2267989290237409,1.9539559087989218e-13,0.16415345594117062,0.5740720582678938,0.0991666242480278,0.16334369401544935
22,Cu,0.4528970648071422,0.19037197530269623,0.08961539190780758,0.0009999999999998899,0.19448838998381307,0.0031766692676377458,0.021932885991535783,0.01,0.001783647204316879,0.3140671436237168,0.1,0.0009999999999998899,0.3316564497920453,0.02429924359218578,0.2865680824803017,0.44030754805229455,0.14880790965417473,0.05,0.14142423525521242,0.5767762871958136,5.557082027262117e-07,0.0031766692676377458,0.33635545369301817,0.15002846127086644,0.04194687592007707
22,Ni,,0.35887763725787747,0.04916224604223379,0.0009999999999998899,0.034146190622877666,0.0730089316114327,0.09947726130485535,0.01,0.05623967626169922,0.005007338418649029,0.23081536958975285,0.0014563520955392835,0.06993846017813397,0.47102820534021694,0.010067582390566933,0.08309225741832237,0.3219033438602633,0.20704261483862269,0.5754652650722943,0.1321125698857563,1.5028415475318965e-17,0.0730089316114327,0.01,0.2006138232345878,0.2588754638003136
22,Pb,,0.17434453852822493,0.06815795301305722,0.0009999999999998899,0.2063684865708157,0.005127750990074403,0.32799138849166953,0.01,0.00040215342367657157,0.22001635826696186,0.4566861633410838,0.013126582838594913,0.7650802926866143,0.01,0.17428902570369426,0.5405249655760207,0.6384603668505734,0.06610146909952164,0.09151167263064648,0.011379065557149952,2.986874124287804e-06,0.005127750990074403,0.6977909571074302,0.30022975679971486,0.026554137468338013
22,Sn,,0.029330284701218762,0.41658341219684214,2.223274463659017e-06,0.10556023734052646,0.555922964358393,0.1,0.00222399802505238,0.01,0.5566915112061346,0.24450702965259552,0.04131430081761444,0.022482078224430917,0.3613948868325242,0.24635085810606344,0.0025007500868685553,0.06617161567832427,0.39101820132696413,0.27799599876510833,0.006925105036011552,0.32150099542061505,0.555922964358393,0.017099403443527866,0.026893471430491808,0.06085008586193079
22,Steel,,0.08797951169100814,0.022684214794952744,0.0009999999999998899,0.009679501112626965,0.04713675348578444,0.22106844953098753,0.01,0.0009472456771213768,0.22740404414901513,0.3350334167480469,0.012663877172126494,0.007284953797701714,0.0016433109625797865,0.15668605506579966,0.7013100023923857,0.00133724604515548,0.06787431135345807,0.2224994534467047,0.2117287963628769,0.053308996137927486,0.04713675348578444,0.0004605682469753613,0.026040741507263893,0.15033631091792146
22,Zn,0.13783359656367966,0.057430585018207775,0.01,0.0009999999999998899,0.26133074936649486,0.0009999999999998899,0.348121039604539,0.0036321800005287242,0.6095339059829712,0.44723103755442334,0.435941149063112,0.011997887909635543,0.48458452842391064,0.04344214929404623,0.014125891029834747,0.13117924027087965,0.12164400171432921,0.049468461076631096,0.019357963523411032,0.025,0.1488694559859839,0.0009999999999998899,0.5582429623835452,0.43603479713278726,0.19660184552028515
23,Ag,0.1880770349837113,0.12096834957756508,0.3901108219422924,0.00033617505963458473,0.16252452915977472,0.050182145088911057,0.030293914252900674,0.01,0.007043535035626894,0.006650338674467904,0.2817975489910048,0.04068296050066899,0.26737193919438507,0.2889498174792523,0.5631618078184235,0.09094625401255098,0.3454195261001587,0.15,0.2317193230045278,0.18687023668976735,1.0005424313020497e-31,0.050182145088911057,0.23503297118639052,0.005219442929318532,0.36503005668876687
23,Al,0.1,0.0037828211607368284,0.0317156433126707,0.0009999999999998899,0.05,0.12211709469556808,0.007483471650630236,0.01,0.3691642315743353,0.5132444448312647,0.15,0.15,0.01,0.00043834391477247267,0.025426583304064415,0.12476824521967898,,,,,2.5795289516073515e-12,0.12211709469556808,0.022122649738521738,0.005971928433358851,0.05833457456018702
23,Au,0.09039409821549381,0.3759721008782768,0.05,7.894222316132611e-08,0.0016458205487482492,0.1371309760108359,0.0038335365539333742,0.01,0.025,0.0012542078863408588,0.11801090091466904,0.039760541896343864,0.006238762612946971,0.2702606116396614,0.6373596787452698,0.09713753292338709,0.021677104670231154,0.13413249936070754,0.024436467998812182,0.20116697210483309,1.0031286156479367e-13,0.1371309760108359,0.3581416121771668,0.15,0.23251730789162958
23,Cu,0.4675882178863672,0.1443633552769641,0.17271110585409605,0.0009999999999998899,0.19135240716778323,0.002359124735158121,0.012874734132275783,0.01,0.0012037392135245788,0.2429876298664722,0.08104617148637772,0.0009999999999998899,0.24471276918244542,0.06041132187676447,0.22763707897223287,0.20980247855186462,0.2136480271189322,0.025,0.15976768094849678,0.6986779084913932,2.0095162702257479e-07,0.002359124735158121,0.3173218385411507,0.10293335039777426,0.023782850875339986
23,Ni,,0.20943122667074002,0.031171832365126027,0.0009999999999998899,0.021397828009286593,0.08422434193619288,0.1,0.01,0.038981240602219316,0.0034232102163152802,0.35443398664460474,0.0009999999999998899,0.1935666935885228,0.519836887588889,0.009205954398631878,0.07056338431907676,0.3520696714945118,0.3710240209707396,0.49059603864137835,0.1460069199045068,1.7080979087867555e-18,0.08422434193619288,0.025,0.025,0.18779937178727796
23,Pb,,0.1522198013347567,0.07609112718532933,0.0009999999999998899,0.4204009394377235,0.004013563049429932,0.43218697468652345,0.01,0.00041459250782491805,0.24693258874852775,0.4552849269467972,0.02054775319993496,0.5247734189027267,0.01,0.14726907062456873,0.5641902638071454,0.6514895301099142,0.11938650161027908,0.14419535662530458,0.021511720314724463,1.5297465076375416e-06,0.004013563049429932,0.6324797300570444,0.2689840411604453,0.025763823252353168
23,Sn,,0.05044912642633022,0.5132301881432643,1.769877961714415e-06,0.062370238917902755,0.3413146133872803,0.1,0.00227564879450114,0.01,0.4386480939001399,0.2239948809146881,0.055199088428404944,0.009721391211567457,0.3293280411781532,0.1926445343887618,0.003925607612166146,0.04675591028913229,0.4091087077056032,0.2571745365440959,0.0017402757317525714,0.3016141971793691,0.3413146133872803,0.029357247219689707,0.02185865169627563,0.03558643722646781
23,Steel,,0.06409801542758942,0.04677625887863525,0.0009999999999998899,0.01795158952066432,0.047421531273529334,0.22980838938391493,0.01,0.002628072906002077,0.1504482455121876,0.271023739123749,0.006852196390339705,0.020344551932636304,0.0009999999999998899,0.18062431077243962,0.8464388825050726,0.0021457784715986855,0.0973654431923829,0.305798931157634,0.20180796490141917,0.05261567243986383,0.047421531273529334,0.00040792288199508137,0.06703143922072709,0.17383309681564402
23,Zn,0.06921409132042726,0.06574155600561453,0.01,0.0009999999999998899,0.1846051996966542,0.002601209795102477,0.36347000300355514,0.0027929849939162645,0.5682129263877869,0.5929034194456309,0.35457214622152583,0.010911736882209413,0.5128048683802302,0.06594959114602657,0.009622021578252316,0.07494701060133949,0.0985926254956409,0.026502607675241326,0.03207609996088727,0.025,0.3259905050434039,0.002601209795102477,0.3680188268284933,0.36083078134678115,0.11444198506275516
24,Ag,0.1,0.12548642988646638,0.4618124888729024,0.00018274907281455165,0.18652927770978947,0.05388817936182022,0.10552104055198178,0.01,0.006384820322120397,0.0037206597911255915,0.38426465837206736,0.026757236910752734,0.323392692027081,0.2315994665004529,0.3970737810192997,0.10011017859932562,0.2689345180988312,0.1,0.293562341971602,0.1,5.138906716395263e-33,0.05388817936182022,0.17941954298869633,0.009968694083742295,0.2764313081481631
24,Al,0.1,0.006693542985661511,0.02757607205119203,0.0009999999999998899,0.04382985249530778,0.10419706255197525,0.008878595195710659,0.01,0.24354239034500824,0.43797167301733975,0.15,0.280068091572808,0.01,0.005194059095906156,0.01787801712555497,0.07907430743887298,,,,,5.242476613015449e-13,0.10419706255197525,0.029022230377584887,0.005583495083911855,0.04263459844358879
24,Au,0.12319821013762233,0.275459234828801,0.0667290772116593,2.572319283757391e-08,0.002773361607234772,0.30262883710610267,0.0028820406717577664,0.01,0.025,0.0019596005838542134,0.06658066064119339,0.018579482281221325,0.0046504992179224715,0.5062198638916016,0.5208101800465845,0.07071534121728786,0.011908405235709558,0.12757651104904114,0.012969206834784842,0.15104670967248549,2.866831884738596e-14,0.30262883710610267,0.514861356162464,0.16981747460207677,0.25028440872151697
24,Cu,0.5505806064521215,0.1543656592017089,0.1,0.0009999999999998899,0.19951922180551016,0.0012073541376214124,0.007265461463168983,0.01,0.0012704912442401102,0.18120227804865346,0.1738186627626419,0.0009999999999998899,0.1827016810184023,0.06408604843278673,0.2680434838986299,0.21955756843090057,0.19508276092392937,0.025,0.12411705051207073,0.7693459447202036,8.241072153168716e-08,0.0012073541376214124,0.2947019934654236,0.07464003053268765,0.014927474181901964
24,Ni,,0.17673579796355626,0.04253614860149375,0.0009999999999998899,0.01,0.21310871911687423,0.1,0.009529906825691492,0.024299413858379363,0.008944502491825775,0.3544084389638227,0.0014569027270210286,0.22335105112978543,0.5591966319238225,0.011322934754708627,0.1239533371142409,0.39515414932469717,0.3930048019140975,0.3847236742618184,0.12576826476533365,4.923666515228224e-19,0.21310871911687423,0.01,0.05,0.2558161335901291
24,Pb,,0.16298007166684286,0.09622083232105863,0.0009999999999998899,0.40067380564776944,0.0010363031172735222,0.36907168725164413,0.01,0.0003213093214668647,0.18563292000638337,0.6399892877751183,0.016420871019363403,0.49058276912225973,0.01,0.1039568394391911,0.5248580838012058,0.6490558501045944,0.17902782559394836,0.10120184290320726,0.012236134220993842,1.1272667856182213e-06,0.0010363031172735222,0.6728733670474397,0.4367194328525694,0.07421671209236441
24,Sn,,0.028697917078946776,0.43230046172294523,1.0930117136050818e-06,0.04879699450371143,0.44136725950401895,0.1,0.002150139752634025,0.01,0.5457224606556104,0.21460562944412231,0.1,0.02527889817484378,0.28545130718716116,0.20151052443436876,0.006944698910276503,0.029099652862265072,0.21655374269530125,0.35972143755327657,0.0024409343735998785,0.31160844640368024,0.44136725950401895,0.0357939864775281,0.06500559018280358,0.019380483943558475
24,Steel,,0.05465056002140045,0.023009029097175674,0.0009999999999998899,0.013444941121391777,0.12867903568018563,0.255687151747441,0.01,0.00393603669115409,0.16553539062377498,0.17382134619495143,0.0035599570307559957,0.010758290788870799,0.0009999999999998899,0.22646937482009638,0.7481008280567139,0.0009999999999998899,0.05448662861769734,0.2901375536906186,0.1411484776784985,0.022914982145293177,0.12867903568018563,0.0005077642698629665,0.09832228360190153,0.2365607709665781
24,Zn,0.14672557764506355,0.03585097248449217,0.0087371817090082,0.0009999999999998899,0.14625639410009073,0.005017444025725126,0.26662756874690413,0.0009999999999998899,0.6280344724655151,0.3724821569891137,0.5714102159609673,0.007662814043729425,0.3920426350758426,0.05877086355839859,0.008813015185296535,0.08557026923980517,0.2142601306599588,0.044638414143769255,0.04890039735976756,0.01,0.3674720233372514,0.005017444025725126,0.4788222836031535,0.43989218350967163,0.10131040854556954
25,Ag,0.10942464314104164,0.17879482817391307,0.5454265333850561,0.00011220796057554835,0.2834803569799713,0.0842076912522316,0.1128207751945606,0.01,0.003152976732018875,0.0018083408833911186,0.4524572053646363,0.021280440953458806,0.50980096606125,0.26690085063935387,0.368732094865404,0.09356603907030023,0.2907284200191498,0.1,0.393972783838174,0.11756065992345144,2.025521718630039e-34,0.0842076912522316,0.1369155646936243,0.009291670927919366,0.24467286117755935
25,Al,0.15,0.013164830465373145,0.03884304904471753,0.0009999999999998899,0.025,0.09350724518299103,0.01,0.01,0.1,0.3932544957862327,0.06146337879962485,0.36073568486764707,0.025,0.002580055712779172,0.012796249339274805,0.2045455264176713,,,,,1.3244715347507744e-13,0.09350724518299103,0.017961999572671427,0.00932417949692112,0.0634395141126441
25,Au,0.21302204265053307,0.287059194507769,0.04312066868835802,1.618006789688844e-08,0.0019641386828090643,0.19195705176769592,0.0021125417960100126,0.01,0.025,0.002476080947366353,0.0754215195775032,0.021624326866034008,0.003477055376103978,0.40387770828141323,0.45953521628270233,0.11608207816480162,0.02180475616892271,0.11292612363920927,0.01056466492667719,0.12789218437891564,1.428794477088317e-14,0.19195705176769592,0.5840724044357573,0.12308333814144135,0.31296117969127857
25,Cu,0.5312462383156819,0.08939919225601006,0.08774988931256636,0.0009999999999998899,0.15663977960998715,0.0006230876367179799,0.007331371825035271,0.01,0.001591150385134559,0.19306617186734396,0.15845339000225067,0.0009999999999998899,0.2699627807872677,0.06468016925424429,0.29987467685901004,0.30427759885787964,0.14535269330545808,0.025,0.09725177055449799,0.6003551047443856,3.685354649490434e-08,0.0006230876367179799,0.3604451265411668,0.06384418980104642,0.07943902637523972
25,Ni,,0.1454309709533251,0.027664915321382485,0.0009999999999998899,0.025,0.20422424605987327,0.1,0.004794461268735183,0.01817754060149635,0.0054658294381801885,0.32799488103563,0.0019282271831718367,0.2593084897916573,0.5186416599316925,0.02649025594373384,0.1452948374681144,0.2523683690168266,0.2506567263220454,0.4000902692554271,0.09376929909589608,3.1630438110228745e-19,0.20422424605987327,0.01,0.1,0.3192798442645754
25,Pb,,0.10998858471039522,0.20526916986776297,0.0009999999999998899,0.6161322593688965,0.001534549100048293,0.29892323228784606,0.01,0.0008389706445926412,0.1825604811332548,0.7675023499350986,0.01077847294598063,0.8080000069733544,0.01,0.10772389387972806,0.4437503195508391,0.6617732330235853,0.16413548588752747,0.06581174643011269,0.015140656320163358,8.981754744318478e-07,0.001534549100048293,0.7115647924088204,0.3431027050182155,0.08366046795939458
25,Sn,,0.019702105215517678,0.4415742161082018,4.6492714878447496e-07,0.032077337864706505,0.25274060791191455,0.1,0.0017160850073317004,0.002822504209760272,0.4638508579068691,0.2543686032295227,0.09527161196881966,0.021429128410935284,0.4325913543331169,0.1351397602453766,0.008865080216777982,0.040009186700568966,0.222825964214625,0.15,0.0036989237221448992,0.15,0.25274060791191455,0.050646284504114986,0.14044639664714492,0.044801627641534586
25,Steel,,0.037440910935401917,0.04316653624561751,0.0009999999999998899,0.0071264034864540445,0.09464557137992019,0.11947961775911972,0.01,0.0049053435502840505,0.11235559833253314,0.09629991886980034,0.005467690094602694,0.006510682604779899,0.0009999999999998899,0.15559060153035875,0.7771968995714482,0.0009999999999998899,0.038891442395452,0.30954143213468216,0.177373832164512,0.009283328187552547,0.09464557137992019,0.0002985454732973636,0.15756518793829813,0.2144296267753112
25,Zn,0.24314021354237036,0.03743187583225481,0.005448944171648714,0.0009999999999998899,0.20124025725368228,0.005164964124560356,0.1846816958304917,0.0009999999999998899,0.617769787339218,0.4906825980367542,0.4740590494385958,0.009184306606314556,0.46169297540287335,0.12668044420711427,0.006732265930622816,0.08944455990361129,0.32472991927357575,0.045117240546644094,0.08041723877180929,0.01,0.35431381162190734,0.005164964124560356,0.3139649585966469,0.618498822347695,0.10853918162863029
26,Ag,0.1406973664622479,0.11041661993240942,0.4349423631900663,7.506112177897774e-05,0.10864582814873694,0.11867984384298325,0.09404421203312262,0.01,0.001784969429966574,0.0008907545975885043,0.043185973356461696,0.015104214050315269,0.48578616976737976,0.17975506398302238,0.1994778561504939,0.12360892991447528,0.35576727986335754,0.15,0.23593422186156493,0.0822707306283398,6.028382582850439e-36,0.11867984384298325,0.18246133141637094,0.008096466036804553,0.22762042321796835
26,Al,0.27558522151457965,0.009742250433723551,0.025766756290292486,0.0009999999999998899,0.025,0.12658661603927612,0.009679587557911873,0.01,0.15,0.390987699934343,0.046533275290795525,0.26703932559259674,0.01,0.001265551748272118,0.024387554952532035,0.2600421838782183,,,,,2.614409964054591e-14,0.12658661603927612,0.01217810760697219,0.004835131164549423,0.13275788871331873
26,Au,0.1492970165219312,0.30798872122672427,0.05000270364062342,1.9331059701289562e-08,0.0011006591367525454,0.2650073143011472,0.0012909101794096932,0.01,0.05,0.004644870858986076,0.08052203059196472,0.0437207409796802,0.001824116587820999,0.42079949378967285,0.39440458256371236,0.09548852574189695,0.022733690404353166,0.23942041462152114,0.007852024436864011,0.09187620849134516,4.788001834114147e-15,0.2650073143011472,0.48158336064806045,0.06963922828435898,0.33055963987363707
26,Cu,0.4626742713102473,0.09632993537810226,0.05,0.0009999999999998899,0.3075286516029958,0.0015408110687077144,0.004413627033016405,0.01,0.001403849862576528,0.17790069950238627,0.08249744772911072,0.0009999999999998899,0.3279114740094871,0.044069948582272006,0.3250075086727596,0.16546043753623962,0.08843945483047076,0.05,0.09659979275060428,0.5552842208692627,1.7096707061689856e-08,0.0015408110687077144,0.3071530329378949,0.04064556017061014,0.045820395104382905
26,Ni,,0.11479242983596555,0.05612979935234155,0.0009999999999998899,0.05,0.2318947297030337,0.09422773867845535,0.005267919385996053,0.012676108826660442,0.0036929196697388232,0.41914678048803466,0.00404788565969916,0.22475539797309957,0.39756708354033954,0.038679743079489265,0.10892212185995367,0.3231185629774398,0.27948023443796394,0.4572476430420912,0.1295613647721686,3.720685545466806e-20,0.2318947297030337,0.01,0.05,0.29436052181779243
26,Pb,,0.0664384332479052,0.15,0.0009999999999998899,0.5495438752793094,0.0020319035054261435,0.37020549774765316,0.01,0.00042218110164591726,0.19828600104559452,0.5607510746936741,0.010221654394801835,0.7071815010331286,0.025,0.07980258125805409,0.44661920436505487,0.555945873260498,0.2567722797393799,0.044155025603843316,0.007724850061381322,1.6979597679662574e-06,0.0020319035054261435,0.79207843542099,0.3897595554696954,0.1
26,Sn,,0.017792920640386012,0.2979436898359674,1.7672881703804024e-07,0.0414766661407901,0.33150919076675245,0.1,0.0018821752926981067,0.0035687014797478153,0.5735329780574372,0.1855241060256958,0.1,0.01767682497024902,0.4112021679285691,0.1354097214292102,0.01,0.02661460719969447,0.23417468705589034,0.1,0.0037440432473820357,0.15726468455658338,0.33150919076675245,0.05689915494636211,0.09974702597361768,0.04730722531139269
26,Steel,,0.024074656888842583,0.08327161954929274,0.0009999999999998899,0.005226267129212054,0.13060058245004147,0.06086740403876231,0.01,0.004760650818017856,0.2290189325245347,0.09072870052437478,0.0027054257343301995,0.006300449283061518,0.0009999999999998899,0.1642750959871664,0.7601786755922231,0.0006530677087679927,0.045113035801146784,0.2601419628620456,0.17500638961791992,0.0032375405035058357,0.13060058245004147,0.0003002018813618839,0.11341152974069607,0.12079121916435322
26,Zn,0.3560567316924407,0.05201046706449991,0.008133341819916073,0.0009999999999998899,0.16556974940697444,0.0030805131334776057,0.3216031491756439,0.0009999999999998899,0.3654520559356632,0.5823779106140137,0.3804490636441938,0.0075364263155216086,0.33126323020762505,0.09285608602039995,0.0047320593148469925,0.11066143879505717,0.28711346831316326,0.027339152457460787,0.11929333585864896,0.0038152437526602183,0.44235897064208984,0.0030805131334776057,0.24161720281073046,0.6003980482536693,0.08313927778566788
27,Ag,0.13333496479943935,0.11478592181190568,0.47209033151512647,3.800274479596979e-05,0.06645794789698495,0.13080061972141266,0.07720450256463876,0.01,0.000883634100676837,0.0006530339196279839,0.0435664846287632,0.00880091075600804,0.372280478477478,0.22573933169328006,0.20277507875822492,0.1171335333320156,0.4218628704547882,0.15,0.26187401105043295,0.04917641166287879,2.8226669041369872e-37,0.13080061972141266,0.13944310604303087,0.00724752754570157,0.2064426719063087
27,Al,0.2797979237163207,0.014081141973444792,0.0005153010137737555,0.0009999999999998899,0.01,0.0998338982462883,0.01,0.01,0.15,0.4485813718974707,0.036173770763712726,0.38324224836082477,0.01,0.0010305603860299088,0.026995975035359138,0.1,,,,,7.851168975281447e-14,0.0998338982462883,0.006784097552361522,0.007464103975774733,0.10077941671971623
27,Au,0.09040052426212557,0.2648343544756625,0.031151988846642054,8.765697011786988e-09,0.0022245611927437345,0.2531110586882055,0.0007418584011638714,0.01,0.04361193999648094,0.004553161152339954,0.1147799035270501,0.06372288249685695,0.0008803136942655323,0.15,0.3590435962937628,0.14309000877486694,0.02066629438187889,0.25711686467877193,0.009452191694674828,0.06696730203036241,3.467735329109539e-15,0.2531110586882055,0.2933934881170961,0.11151343584060669,0.25876392623071653
27,Cu,0.5511182461591195,0.08072121015529504,0.025,0.0009999999999998899,0.3963463516069726,0.0018666933005631256,0.0030239612526106567,0.01,0.0008047410049352689,0.1398049038419017,0.052099455147981644,0.0009999999999998899,0.24077756707780243,0.03991740946331017,0.16566374017325172,0.12047218531370163,0.0893912712248451,0.15,0.11772417080049656,0.3631057391580702,8.866033321239444e-09,0.0018666933005631256,0.3258170761433483,0.07412417505284534,0.03552344045344238
27,Ni,,0.0761746686260562,0.07559154922031719,0.0009999999999998899,0.05,0.13862556977017138,0.09290535002946854,0.004431925431560439,0.020990559174322302,0.00981625215775586,0.4977006434733322,0.0017750164418659038,0.13387980275699168,0.28979394171229184,0.036566696780035914,0.08976439332449132,0.2258463909438146,0.2859102189895605,0.351626021464874,0.1100328341126442,8.224242400953094e-21,0.13862556977017138,0.01,0.025,0.32928413447200994
27,Pb,,0.12298993426183677,0.11496157303393895,0.0009999999999998899,0.468860724472243,0.0009999999999998899,0.3828153583706037,0.01,0.00025885492509170386,0.10471340133166575,0.6845692907453895,0.03387281423888383,0.7847137461240878,0.01,0.25907579652977386,0.3710314851549752,0.5286450005148315,0.20868247747421265,0.09938656071160995,0.007906418261828441,1.8099701209009954e-06,0.0009999999999998899,0.838817834854126,0.3119103122977376,0.09678149075659451
27,Sn,,0.00926497470651601,0.2565255222246785,1.852398817443506e-07,0.03377850349380624,0.1,0.1,0.0011487648338618843,0.004986683303269649,0.7126940388436779,0.21337145566940308,0.09140241228463937,0.03083524460082716,0.40291877626364014,0.09567103874201915,0.005425417031443958,0.0402689585006332,0.3470337526152183,0.1,0.005982263032025657,0.18599779831734725,0.1,0.060873830606832095,0.11462337639552585,0.0699818936654644
27,Steel,,0.017651578411459923,0.1487750097455602,0.0009999999999998899,0.0037860122312808188,0.13707178147954022,0.06904109716294894,0.01,0.003490594968747559,0.2547111489604439,0.13488878666010148,0.0016610396083961553,0.003867689769823104,0.0009999999999998899,0.21185768847252054,0.6318818287169929,0.0003341069678960362,0.053570647853854673,0.20055298843016794,0.10309991985559464,0.0029952535136183894,0.13707178147954022,0.00020354540207191753,0.12153186972547082,0.12372173508612186
27,Zn,0.24719911550431756,0.02962377895065694,0.006652989870532781,0.0009999999999998899,0.09836762102434575,0.0017415131458412836,0.22940698266029358,0.0009999999999998899,0.38542491979011584,0.3991542487893745,0.30226057480047436,0.0064609284598203505,0.2808211399013191,0.12141042428472769,0.005298488773405552,0.13712727950639864,0.2322207593611782,0.02265118418990582,0.15144511802956617,0.01,0.208684042096138,0.0017415131458412836,0.2237397282828821,0.531489825232663,0.08983752887513986
28,Ag,0.12483247692917672,0.07573285644710705,0.4918873920972681,0.00017015282392574736,0.07613132942546876,0.1601296098152577,0.050559297285394454,0.01,0.0009440265959635658,0.010066637938448277,0.05241698302278369,0.004493891874779373,0.4482349455356598,0.16110211748112405,0.3038825439465347,0.14604067369034124,0.37462106347084045,0.15,0.2852108420112785,0.05862933733001088,8.168047180724965e-39,0.1601296098152577,0.2762180889557435,0.005568931458204309,0.3566029263393069
28,Al,0.16541338158573682,0.1171751320362091,0.0003197473006824551,0.0009999999999998899,0.025,0.06995493173599243,0.01,0.01,0.32016087713468555,0.42465911420566416,0.02125429435813851,0.38182213923451086,0.025,0.0005120229786924953,0.03477729946001325,0.05,,,,,2.1151854214480988e-14,0.06995493173599243,0.004652909038226663,0.003903122856375041,0.07363213868906439
28,Au,0.05784398569513089,0.2133999511411605,0.03372248030573012,2.8707687865946763e-09,0.0011435454168002054,0.28441006426482784,0.001137770733892871,0.01,0.01,0.011267711500019028,0.08111575990915298,0.09870314411828743,0.0004861401018454783,0.15,0.3271609751494928,0.07726361569998379,0.05277282984892459,0.33799844328264794,0.007003673282456428,0.05250967112125721,1.3645640982698627e-15,0.28441006426482784,0.34572820684852573,0.09460991621017456,0.24527495911201527
28,Cu,0.5235669261568796,0.09378268243989389,0.03281684043228444,0.0009999999999998899,0.0065386613063947606,0.0032280656276929146,0.001807940995339616,0.01,0.0003827236989109858,0.21344302252356706,0.22498519718647003,0.0009999999999998899,0.396860865493001,0.05326256773569601,0.0695108836245092,0.11234971880912781,0.07941193951577365,0.15,0.16907843521256993,0.5212225906845851,5.8014448989625076e-09,0.0032280656276929146,0.3228903114795685,0.060275942221807474,0.060570433435844014
28,Ni,,0.05,0.10007872432470322,0.0009999999999998899,0.1,0.25801347141204123,0.07235729694366455,0.01,0.016579054434114823,0.006953836883205218,0.5589051907187492,0.0026246412608853915,0.1842067816471561,0.32312502065422866,0.04883642199334525,0.20305056408724256,0.35904486571422406,0.19418024310366497,0.3766890706284961,0.14087112247943878,3.648581051312375e-21,0.25801347141204123,0.025,0.025,0.482855797243417
28,Pb,,0.15,0.11319939742664833,0.0009999999999998899,0.7273296471457085,0.0013322326557952632,0.44209271590166455,0.01,0.00038870978259972466,0.1404040711480818,0.6633340462134791,0.02508934587240219,0.8904791287771323,0.01,0.40467100807619627,0.48036593798136695,0.37104939527878233,0.16270603239536285,0.13584688342414378,0.007173683357226213,1.0325566868641503e-06,0.0013322326557952632,0.8456457257270813,0.28308044735791627,0.05
