,Year,Commodity,Historical or simulated,Scenario,TCRC
2867,2007.0,Pb,Simulated,9,132.5631942423021
2868,2008.0,Pb,Simulated,9,116.8293472075618
2869,2009.0,Pb,Simulated,9,128.26585200223414
2870,2010.0,Pb,Simulated,9,124.33814603456013
2871,2011.0,Pb,Simulated,9,135.3268797137595
2872,2012.0,Pb,Simulated,9,132.07633429102006
2873,2013.0,Pb,Simulated,9,143.32356631911878
2874,2014.0,Pb,Simulated,9,141.35013010181385
2875,2015.0,Pb,Simulated,9,146.57258068623213
2876,2016.0,Pb,Simulated,9,143.36875481684987
2877,2017.0,Pb,Simulated,9,148.28690038474463
2878,2018.0,Pb,Simulated,9,139.62793807890623
2879,2019.0,Pb,Simulated,9,144.66915711969696
2880,2001.0,Pb,Simulated,10,140.63915635386746
2881,2002.0,Pb,Simulated,10,138.17527578059577
2882,2003.0,Pb,Simulated,10,147.44693919288062
2883,2004.0,Pb,Simulated,10,132.3574312598682
2884,2005.0,Pb,Simulated,10,135.17759572313014
2885,2006.0,Pb,Simulated,10,122.49989141915688
2886,2007.0,Pb,Simulated,10,117.18860377090218
2887,2008.0,Pb,Simulated,10,109.65055507929344
2888,2009.0,Pb,Simulated,10,97.25562736312529
2889,2010.0,Pb,Simulated,10,101.8310275810358
2890,2011.0,Pb,Simulated,10,104.06311749575092
2891,2012.0,Pb,Simulated,10,92.07989873706686
2892,2013.0,Pb,Simulated,10,109.1387378506262
2893,2014.0,Pb,Simulated,10,101.62223011086824
2894,2015.0,Pb,Simulated,10,113.61223007565548
2895,2016.0,Pb,Simulated,10,114.48088880507596
2896,2017.0,Pb,Simulated,10,126.6866204776383
2897,2018.0,Pb,Simulated,10,123.12628686201312
2898,2019.0,Pb,Simulated,10,131.34301521839092
2899,2001.0,Pb,Simulated,11,140.64094205266665
2900,2002.0,Pb,Simulated,11,141.89652480174658
2901,2003.0,Pb,Simulated,11,141.15431011992249
2902,2004.0,Pb,Simulated,11,137.32281102967238
2903,2005.0,Pb,Simulated,11,136.3707717711362
2904,2006.0,Pb,Simulated,11,132.2454167032049
2905,2007.0,Pb,Simulated,11,130.25576241829643
2906,2008.0,Pb,Simulated,11,126.0679730868292
2907,2009.0,Pb,Simulated,11,120.22516287933192
2908,2010.0,Pb,Simulated,11,117.38962808638244
2909,2011.0,Pb,Simulated,11,120.3882801614454
2910,2012.0,Pb,Simulated,11,118.21177995904762
2911,2013.0,Pb,Simulated,11,119.29526299865326
2912,2014.0,Pb,Simulated,11,119.49867572015128
2913,2015.0,Pb,Simulated,11,119.61759558465369
2914,2016.0,Pb,Simulated,11,120.23770904726742
2915,2017.0,Pb,Simulated,11,122.86131376490248
2916,2018.0,Pb,Simulated,11,124.90089763550635
2917,2019.0,Pb,Simulated,11,126.3952396117312
2918,2001.0,Pb,Simulated,12,140.65637298261422
2919,2002.0,Pb,Simulated,12,131.9483680038483
2920,2003.0,Pb,Simulated,12,132.66646879183804
2921,2004.0,Pb,Simulated,12,101.14962680300096
2922,2005.0,Pb,Simulated,12,89.01591914799707
2923,2006.0,Pb,Simulated,12,66.49223667800382
2924,2007.0,Pb,Simulated,12,50.74418207536696
2925,2008.0,Pb,Simulated,12,39.22182840166209
2926,2009.0,Pb,Simulated,12,27.046756955005392
2927,2010.0,Pb,Simulated,12,25.400311908251297
2928,2011.0,Pb,Simulated,12,20.98041350813349
2929,2012.0,Pb,Simulated,12,17.540692837814593
2930,2013.0,Pb,Simulated,12,17.004117118328207
2931,2014.0,Pb,Simulated,12,15.107990982089424
2932,2015.0,Pb,Simulated,12,14.72545977238726
2933,2016.0,Pb,Simulated,12,14.53373747164163
2934,2017.0,Pb,Simulated,12,15.006716753671547
2935,2018.0,Pb,Simulated,12,14.743220088968542
2936,2019.0,Pb,Simulated,12,15.52541788292046
2937,2001.0,Pb,Simulated,13,140.55153524321884
2938,2002.0,Pb,Simulated,13,143.0775385245109
2939,2003.0,Pb,Simulated,13,160.7412317315902
2940,2004.0,Pb,Simulated,13,139.43347623574613
2941,2005.0,Pb,Simulated,13,174.2732731239103
2942,2006.0,Pb,Simulated,13,135.58940854695558
2943,2007.0,Pb,Simulated,13,175.6154401032918
2944,2008.0,Pb,Simulated,13,135.4044393722138
2945,2009.0,Pb,Simulated,13,166.4725203037742
2946,2010.0,Pb,Simulated,13,135.72199984058042
2947,2011.0,Pb,Simulated,13,186.92683575547125
2948,2012.0,Pb,Simulated,13,148.1408925851645
2949,2013.0,Pb,Simulated,13,204.46871442209323
2950,2014.0,Pb,Simulated,13,166.32380109322858
2951,2015.0,Pb,Simulated,13,221.0797719760668
2952,2016.0,Pb,Simulated,13,184.76806985790208
2953,2017.0,Pb,Simulated,13,252.7701213863144
2954,2018.0,Pb,Simulated,13,203.10665251515456
2955,2019.0,Pb,Simulated,13,261.1623025289355
2956,2001.0,Pb,Simulated,14,140.5235634914013
2957,2002.0,Pb,Simulated,14,138.65430976734638
2958,2003.0,Pb,Simulated,14,145.08668247147102
2959,2004.0,Pb,Simulated,14,143.67604180140268
2960,2005.0,Pb,Simulated,14,141.5545373308049
2961,2006.0,Pb,Simulated,14,141.4624307133092
2962,2007.0,Pb,Simulated,14,145.05399886450857
2963,2008.0,Pb,Simulated,14,151.67443513181485
2964,2009.0,Pb,Simulated,14,145.8437778963931
2965,2010.0,Pb,Simulated,14,143.23222963825717
2966,2011.0,Pb,Simulated,14,142.4750415854208
2967,2012.0,Pb,Simulated,14,138.8347123509228
2968,2013.0,Pb,Simulated,14,135.1881902645488
2969,2014.0,Pb,Simulated,14,132.4446067126711
2970,2015.0,Pb,Simulated,14,128.52020644816852
2971,2016.0,Pb,Simulated,14,126.20916318508218
2972,2017.0,Pb,Simulated,14,124.91721990286209
2973,2018.0,Pb,Simulated,14,126.20592791632512
2974,2019.0,Pb,Simulated,14,126.56653714160603
2975,2001.0,Pb,Simulated,15,140.66673274909206
2976,2002.0,Pb,Simulated,15,139.33703510796383
2977,2003.0,Pb,Simulated,15,141.0652844565097
2978,2004.0,Pb,Simulated,15,138.45297086171715
2979,2005.0,Pb,Simulated,15,142.107765859261
2980,2006.0,Pb,Simulated,15,139.1295343430939
2981,2007.0,Pb,Simulated,15,139.79806179631885
2982,2008.0,Pb,Simulated,15,143.36261200348622
2983,2009.0,Pb,Simulated,15,134.60404584567527
2984,2010.0,Pb,Simulated,15,135.13688949798288
2985,2011.0,Pb,Simulated,15,149.81885366833495
2986,2012.0,Pb,Simulated,15,137.5874052189654
2987,2013.0,Pb,Simulated,15,140.78636836366698
2988,2014.0,Pb,Simulated,15,140.9014498020171
2989,2015.0,Pb,Simulated,15,135.60438333499445
2990,2016.0,Pb,Simulated,15,134.93850916320918
2991,2017.0,Pb,Simulated,15,140.04635560098868
2992,2018.0,Pb,Simulated,15,135.17978303071524
2993,2019.0,Pb,Simulated,15,134.35239289486222
2994,2001.0,Pb,Simulated,16,140.66441739508818
2995,2002.0,Pb,Simulated,16,140.88808331304804
2996,2003.0,Pb,Simulated,16,139.7741321033594
2997,2004.0,Pb,Simulated,16,140.0981504485277
2998,2005.0,Pb,Simulated,16,122.02790794255183
2999,2006.0,Pb,Simulated,16,124.52384213530313
3000,2007.0,Pb,Simulated,16,110.49165781485274
3001,2008.0,Pb,Simulated,16,114.38321229272088
3002,2009.0,Pb,Simulated,16,104.35555608437672
3003,2010.0,Pb,Simulated,16,107.27265384533376
3004,2011.0,Pb,Simulated,16,111.84009896881508
3005,2012.0,Pb,Simulated,16,123.38105466323024
3006,2013.0,Pb,Simulated,16,148.27234421367115
3007,2014.0,Pb,Simulated,16,182.94471585449165
3008,2015.0,Pb,Simulated,16,267.4443482630721
3009,2016.0,Pb,Simulated,16,362.7421627827469
3010,2017.0,Pb,Simulated,16,494.12895380289433
3011,2018.0,Pb,Simulated,16,632.6943412202949
3012,2019.0,Pb,Simulated,16,737.2975233172386
3013,2001.0,Pb,Simulated,17,140.50356561161476
3014,2002.0,Pb,Simulated,17,111.0520854550387
3015,2003.0,Pb,Simulated,17,137.80092144072592
3016,2004.0,Pb,Simulated,17,92.03301942191663
3017,2005.0,Pb,Simulated,17,69.21928518234985
3018,2006.0,Pb,Simulated,17,41.69548979177723
3019,2007.0,Pb,Simulated,17,23.656594340459197
3020,2008.0,Pb,Simulated,17,17.529104218354785
3021,2009.0,Pb,Simulated,17,9.25810958869671
3022,2010.0,Pb,Simulated,17,9.921224455235404
3023,2011.0,Pb,Simulated,17,8.867626514778276
3024,2012.0,Pb,Simulated,17,6.98745974246955
3025,2013.0,Pb,Simulated,17,10.145744772414238
3026,2014.0,Pb,Simulated,17,7.987401109811643
3027,2015.0,Pb,Simulated,17,10.534271423958122
3028,2016.0,Pb,Simulated,17,10.76420683206226
3029,2017.0,Pb,Simulated,17,13.039075866271036
3030,2018.0,Pb,Simulated,17,14.61223071005241
3031,2019.0,Pb,Simulated,17,15.310452201540109
3032,2001.0,Pb,Simulated,18,140.5697029825443
3033,2002.0,Pb,Simulated,18,136.18527021896918
3034,2003.0,Pb,Simulated,18,150.45280946385932
3035,2004.0,Pb,Simulated,18,140.09024626572912
3036,2005.0,Pb,Simulated,18,138.78420804597093
3037,2006.0,Pb,Simulated,18,119.89822406872244
3038,2007.0,Pb,Simulated,18,117.89478918486068
3039,2008.0,Pb,Simulated,18,104.5199577166998
3040,2009.0,Pb,Simulated,18,105.65659160083824
3041,2010.0,Pb,Simulated,18,101.79463270704848
3042,2011.0,Pb,Simulated,18,112.84535340241048
3043,2012.0,Pb,Simulated,18,106.9804525308262
3044,2013.0,Pb,Simulated,18,116.77179565538349
3045,2014.0,Pb,Simulated,18,116.27841868950009
3046,2015.0,Pb,Simulated,18,122.55913248553436
3047,2016.0,Pb,Simulated,18,124.37965439741797
3048,2017.0,Pb,Simulated,18,131.2581145665604
3049,2018.0,Pb,Simulated,18,130.8768587019578
3050,2019.0,Pb,Simulated,18,135.7006712840703
3051,2001.0,Pb,Simulated,19,140.5690374268921
3052,2002.0,Pb,Simulated,19,132.22375725458122
3053,2003.0,Pb,Simulated,19,167.94997849774404
3054,2004.0,Pb,Simulated,19,127.25055627620364
3055,2005.0,Pb,Simulated,19,174.552478675676
3056,2006.0,Pb,Simulated,19,114.05944821862762
3057,2007.0,Pb,Simulated,19,131.7921954117959
3058,2008.0,Pb,Simulated,19,91.57754458340445
3059,2009.0,Pb,Simulated,19,110.95656991810702
3060,2010.0,Pb,Simulated,19,83.90490895850792
3061,2011.0,Pb,Simulated,19,164.66677732679975
3062,2012.0,Pb,Simulated,19,146.24215515542548
3063,2013.0,Pb,Simulated,19,309.6449261010909
3064,2014.0,Pb,Simulated,19,250.78505025502773
3065,2015.0,Pb,Simulated,19,550.1688404651403
3066,2016.0,Pb,Simulated,19,366.5577498326842
3067,2017.0,Pb,Simulated,19,947.9173959731552
3068,2018.0,Pb,Simulated,19,488.5670337026385
3069,2019.0,Pb,Simulated,19,859.3063809701505
3070,2001.0,Pb,Simulated,20,140.6487731401786
3071,2002.0,Pb,Simulated,20,139.38413513234144
3072,2003.0,Pb,Simulated,20,142.7186701291059
3073,2004.0,Pb,Simulated,20,136.0430092419623
3074,2005.0,Pb,Simulated,20,147.70960161149722
3075,2006.0,Pb,Simulated,20,136.8944085828358
3076,2007.0,Pb,Simulated,20,146.53916557581277
3077,2008.0,Pb,Simulated,20,145.3075655294857
3078,2009.0,Pb,Simulated,20,144.7085711362417
3079,2010.0,Pb,Simulated,20,130.82954668444196
3080,2011.0,Pb,Simulated,20,152.93547316666738
3081,2012.0,Pb,Simulated,20,136.5118855310667
3082,2013.0,Pb,Simulated,20,158.11949479644358
3083,2014.0,Pb,Simulated,20,137.734329767569
3084,2015.0,Pb,Simulated,20,158.90671264625652
3085,2016.0,Pb,Simulated,20,134.0297763112941
3086,2017.0,Pb,Simulated,20,163.9272816147893
3087,2018.0,Pb,Simulated,20,130.22306399820835
3088,2019.0,Pb,Simulated,20,175.4889185724161
3089,2001.0,Pb,Simulated,21,140.58625054741705
3090,2002.0,Pb,Simulated,21,136.28715270712877
3091,2003.0,Pb,Simulated,21,132.2546459459151
3092,2004.0,Pb,Simulated,21,137.63176078335115
3093,2005.0,Pb,Simulated,21,145.6243584930885
3094,2006.0,Pb,Simulated,21,163.05247080434938
3095,2007.0,Pb,Simulated,21,197.6872390585388
3096,2008.0,Pb,Simulated,21,253.6870806425027
3097,2009.0,Pb,Simulated,21,279.3974376160755
3098,2010.0,Pb,Simulated,21,246.67955008170813
3099,2011.0,Pb,Simulated,21,237.98578527385624
3100,2012.0,Pb,Simulated,21,233.96096552528505
3101,2013.0,Pb,Simulated,21,233.5996419805752
3102,2014.0,Pb,Simulated,21,232.7280881749508
3103,2015.0,Pb,Simulated,21,225.5797369028697
3104,2016.0,Pb,Simulated,21,215.25537016056475
3105,2017.0,Pb,Simulated,21,211.90617473406436
3106,2018.0,Pb,Simulated,21,209.37292109534852
3107,2019.0,Pb,Simulated,21,204.97981068989975
3108,2001.0,Pb,Simulated,22,140.5546232499814
3109,2002.0,Pb,Simulated,22,141.29451463671873
3110,2003.0,Pb,Simulated,22,145.642691284068
3111,2004.0,Pb,Simulated,22,140.75654992658502
3112,2005.0,Pb,Simulated,22,135.3896761082449
3113,2006.0,Pb,Simulated,22,121.23903502467812
3114,2007.0,Pb,Simulated,22,106.92851911825572
3115,2008.0,Pb,Simulated,22,92.19247649358296
3116,2009.0,Pb,Simulated,22,77.14925466751917
3117,2010.0,Pb,Simulated,22,71.66072286002218
3118,2011.0,Pb,Simulated,22,68.2067974306124
3119,2012.0,Pb,Simulated,22,58.10806516275335
3120,2013.0,Pb,Simulated,22,57.184554770825095
3121,2014.0,Pb,Simulated,22,53.999768845962265
3122,2015.0,Pb,Simulated,22,50.22386253848313
3123,2016.0,Pb,Simulated,22,49.83685868546686
3124,2017.0,Pb,Simulated,22,49.14651729784031
3125,2018.0,Pb,Simulated,22,47.65148705281167
3126,2019.0,Pb,Simulated,22,47.68782422167952
3127,2001.0,Pb,Simulated,23,140.7638061696203
3128,2002.0,Pb,Simulated,23,146.71343261701304
3129,2003.0,Pb,Simulated,23,146.17285197724334
3130,2004.0,Pb,Simulated,23,133.88395869687184
3131,2005.0,Pb,Simulated,23,131.1886277879283
3132,2006.0,Pb,Simulated,23,122.04481666235904
3133,2007.0,Pb,Simulated,23,134.78849211797424
3134,2008.0,Pb,Simulated,23,130.14383273567074
3135,2009.0,Pb,Simulated,23,133.0632663056788
3136,2010.0,Pb,Simulated,23,127.81627683505516
3137,2011.0,Pb,Simulated,23,136.29398414474818
3138,2012.0,Pb,Simulated,23,128.5360980010862
3139,2013.0,Pb,Simulated,23,131.00701945825065
3140,2014.0,Pb,Simulated,23,126.31189472378531
3141,2015.0,Pb,Simulated,23,123.33423189077956
3142,2016.0,Pb,Simulated,23,118.79087564182753
3143,2017.0,Pb,Simulated,23,116.55603218201416
3144,2018.0,Pb,Simulated,23,111.52922324333328
3145,2019.0,Pb,Simulated,23,99.0118863848717
3146,2001.0,Pb,Simulated,24,140.7059311644319
3147,2002.0,Pb,Simulated,24,138.03242030182076
3148,2003.0,Pb,Simulated,24,136.39127148971127
3149,2004.0,Pb,Simulated,24,138.56279333417186
3150,2005.0,Pb,Simulated,24,128.22528564166436
3151,2006.0,Pb,Simulated,24,129.1998940920021
3152,2007.0,Pb,Simulated,24,121.46342928309804
3153,2008.0,Pb,Simulated,24,111.52621417303902
3154,2009.0,Pb,Simulated,24,107.98656878571828
3155,2010.0,Pb,Simulated,24,106.55122046243925
3156,2011.0,Pb,Simulated,24,112.28646369956152
3157,2012.0,Pb,Simulated,24,102.59588945749186
3158,2013.0,Pb,Simulated,24,111.61488519780028
3159,2014.0,Pb,Simulated,24,105.19615160317788
3160,2015.0,Pb,Simulated,24,111.9329683683451
3161,2016.0,Pb,Simulated,24,105.86095260692846
3162,2017.0,Pb,Simulated,24,121.96547329839574
3163,2018.0,Pb,Simulated,24,109.9020542439912
3164,2019.0,Pb,Simulated,24,124.46126230261947
3165,2001.0,Pb,Simulated,25,140.77460002902856
3166,2002.0,Pb,Simulated,25,142.44537450546906
3167,2003.0,Pb,Simulated,25,145.12090870555207
3168,2004.0,Pb,Simulated,25,135.0211706779755
3169,2005.0,Pb,Simulated,25,124.28583088195126
3170,2006.0,Pb,Simulated,25,116.50551189475394
3171,2007.0,Pb,Simulated,25,112.97129170932382
3172,2008.0,Pb,Simulated,25,113.9393681776184
3173,2009.0,Pb,Simulated,25,115.17412853722595
3174,2010.0,Pb,Simulated,25,122.96973231225834
3175,2011.0,Pb,Simulated,25,124.86714250317657
3176,2012.0,Pb,Simulated,25,126.95547189242438
3177,2013.0,Pb,Simulated,25,127.1792872815854
3178,2014.0,Pb,Simulated,25,127.04895763024574
3179,2015.0,Pb,Simulated,25,125.99676237019509
3180,2016.0,Pb,Simulated,25,126.56763424122634
3181,2017.0,Pb,Simulated,25,126.3018545219206
3182,2018.0,Pb,Simulated,25,125.69809819593893
3183,2019.0,Pb,Simulated,25,125.724562243156
3184,2001.0,Sn,Simulated,0,1252.1729489120216
3185,2002.0,Sn,Simulated,0,1262.6718847035545
3186,2003.0,Sn,Simulated,0,1350.5015667720477
3187,2004.0,Sn,Simulated,0,1120.8005253783508
3188,2005.0,Sn,Simulated,0,1151.7491638778224
3189,2006.0,Sn,Simulated,0,1241.4977848766855
3190,2007.0,Sn,Simulated,0,1261.2916250620776
3191,2008.0,Sn,Simulated,0,1234.4042610192598
3192,2009.0,Sn,Simulated,0,1222.1803166633824
3193,2010.0,Sn,Simulated,0,1057.3574904763952
3194,2011.0,Sn,Simulated,0,1109.0533874171117
3195,2012.0,Sn,Simulated,0,1102.2035256791803
3196,2013.0,Sn,Simulated,0,1092.8826223198091
3197,2014.0,Sn,Simulated,0,1086.540467525736
3198,2015.0,Sn,Simulated,0,1129.8508621449143
3199,2016.0,Sn,Simulated,0,1023.3972188747032
3200,2017.0,Sn,Simulated,0,1041.7566140791964
3201,2018.0,Sn,Simulated,0,1074.2304716322544
3202,2019.0,Sn,Simulated,0,1077.966704975933
3203,2001.0,Sn,Simulated,1,1252.84823764263
3204,2002.0,Sn,Simulated,1,1220.7341673131125
3205,2003.0,Sn,Simulated,1,1303.7537017455495
3206,2004.0,Sn,Simulated,1,1114.5527005837066
3207,2005.0,Sn,Simulated,1,1337.3897721111975
3208,2006.0,Sn,Simulated,1,1166.754503784082
3209,2007.0,Sn,Simulated,1,1279.7576867120686
3210,2008.0,Sn,Simulated,1,1112.7789370853015
3211,2009.0,Sn,Simulated,1,1075.3064091745846
3212,2010.0,Sn,Simulated,1,1076.8608246758913
3213,2011.0,Sn,Simulated,1,1005.1007733788824
3214,2012.0,Sn,Simulated,1,1045.2694859792537
3215,2013.0,Sn,Simulated,1,943.8792645059482
3216,2014.0,Sn,Simulated,1,1101.7014768201657
3217,2015.0,Sn,Simulated,1,985.91805549011
3218,2016.0,Sn,Simulated,1,1098.0999879887183
3219,2017.0,Sn,Simulated,1,1035.2586350056006
3220,2018.0,Sn,Simulated,1,1119.22706869018
3221,2019.0,Sn,Simulated,1,1067.9144362753746
3222,2001.0,Sn,Simulated,2,1253.1019563381772
3223,2002.0,Sn,Simulated,2,1293.130314727763
3224,2003.0,Sn,Simulated,2,1163.640287433248
3225,2004.0,Sn,Simulated,2,1103.595611359447
3226,2005.0,Sn,Simulated,2,1126.8640551364442
3227,2006.0,Sn,Simulated,2,1097.466354635572
3228,2007.0,Sn,Simulated,2,1029.8814667207264
3229,2008.0,Sn,Simulated,2,974.3694817166604
3230,2009.0,Sn,Simulated,2,889.2657585222655
3231,2010.0,Sn,Simulated,2,792.0262910403414
3232,2011.0,Sn,Simulated,2,773.0918284994862
3233,2012.0,Sn,Simulated,2,734.6778904048103
3234,2013.0,Sn,Simulated,2,666.2210520963337
3235,2014.0,Sn,Simulated,2,599.6850882998385
3236,2015.0,Sn,Simulated,2,564.128615581965
3237,2016.0,Sn,Simulated,2,554.0900316006035
3238,2017.0,Sn,Simulated,2,532.1092604323618
3239,2018.0,Sn,Simulated,2,528.7287791458161
3240,2019.0,Sn,Simulated,2,527.4260905362459
3241,2001.0,Sn,Simulated,3,1253.123824493871
3242,2002.0,Sn,Simulated,3,1263.4501542892506
3243,2003.0,Sn,Simulated,3,1223.0176185888165
3244,2004.0,Sn,Simulated,3,1244.416904850288
3245,2005.0,Sn,Simulated,3,1120.5097993233064
3246,2006.0,Sn,Simulated,3,1169.1537263186374
3247,2007.0,Sn,Simulated,3,981.8606186293154
3248,2008.0,Sn,Simulated,3,931.8874983140116
3249,2009.0,Sn,Simulated,3,779.6437245901781
3250,2010.0,Sn,Simulated,3,736.7311524839713
3251,2011.0,Sn,Simulated,3,799.1959424907643
3252,2012.0,Sn,Simulated,3,691.439978192535
3253,2013.0,Sn,Simulated,3,740.016507562693
3254,2014.0,Sn,Simulated,3,761.5390075318132
3255,2015.0,Sn,Simulated,3,814.9621227546287
3256,2016.0,Sn,Simulated,3,884.1389166958495
3257,2017.0,Sn,Simulated,3,1022.4403937821136
3258,2018.0,Sn,Simulated,3,1207.8032689922086
3259,2019.0,Sn,Simulated,3,1407.271005516443
3260,2001.0,Sn,Simulated,4,1252.07756622267
3261,2002.0,Sn,Simulated,4,1261.040499885012
3262,2003.0,Sn,Simulated,4,1277.5835697384575
3263,2004.0,Sn,Simulated,4,1266.211348549635
3264,2005.0,Sn,Simulated,4,1267.51637381835
3265,2006.0,Sn,Simulated,4,1271.3671283737692
3266,2007.0,Sn,Simulated,4,1244.5226717526875
3267,2008.0,Sn,Simulated,4,1232.709390268608
3268,2009.0,Sn,Simulated,4,1182.6402002200196
3269,2010.0,Sn,Simulated,4,1137.8504348349234
3270,2011.0,Sn,Simulated,4,1176.4978114816442
3271,2012.0,Sn,Simulated,4,1135.5590100853178
3272,2013.0,Sn,Simulated,4,1099.0145705831617
3273,2014.0,Sn,Simulated,4,1107.630089561224
3274,2015.0,Sn,Simulated,4,1073.446999253621
3275,2016.0,Sn,Simulated,4,1047.0880627775512
3276,2017.0,Sn,Simulated,4,1045.1381516388649
3277,2018.0,Sn,Simulated,4,1033.6819845191949
3278,2019.0,Sn,Simulated,4,1032.823305954227
3279,2001.0,Sn,Simulated,5,1253.1155613993942
3280,2002.0,Sn,Simulated,5,1241.9871430887415
3281,2003.0,Sn,Simulated,5,1190.6511632600525
3282,2004.0,Sn,Simulated,5,1100.438506441704
3283,2005.0,Sn,Simulated,5,1059.4059602713576
3284,2006.0,Sn,Simulated,5,978.3539241282684
3285,2007.0,Sn,Simulated,5,891.3463410396828
3286,2008.0,Sn,Simulated,5,836.3193614103183
3287,2009.0,Sn,Simulated,5,751.1235767544621
3288,2010.0,Sn,Simulated,5,698.0391824375789
3289,2011.0,Sn,Simulated,5,757.7451357929156
3290,2012.0,Sn,Simulated,5,729.0799542369388
3291,2013.0,Sn,Simulated,5,765.1006157630962
3292,2014.0,Sn,Simulated,5,831.2768198082078
3293,2015.0,Sn,Simulated,5,900.4079839632235
3294,2016.0,Sn,Simulated,5,967.5127049426076
3295,2017.0,Sn,Simulated,5,1073.9497510425258
3296,2018.0,Sn,Simulated,5,1122.2545942673055
3297,2019.0,Sn,Simulated,5,1120.2455163055392
3298,2001.0,Sn,Simulated,6,1253.0020441998604
3299,2002.0,Sn,Simulated,6,1255.8584173394695
3300,2003.0,Sn,Simulated,6,1247.1901943836674
3301,2004.0,Sn,Simulated,6,1226.5165050125834
3302,2005.0,Sn,Simulated,6,1194.3020879057383
3303,2006.0,Sn,Simulated,6,1164.9385972254734
3304,2007.0,Sn,Simulated,6,1112.3905173387186
3305,2008.0,Sn,Simulated,6,1066.2087928631431
3306,2009.0,Sn,Simulated,6,1018.3515935288336
3307,2010.0,Sn,Simulated,6,974.7597590922109
3308,2011.0,Sn,Simulated,6,953.1760040949836
3309,2012.0,Sn,Simulated,6,929.2817883512324
3310,2013.0,Sn,Simulated,6,898.9290795355859
3311,2014.0,Sn,Simulated,6,882.0878796411904
3312,2015.0,Sn,Simulated,6,873.3066805174896
3313,2016.0,Sn,Simulated,6,866.6711840167503
3314,2017.0,Sn,Simulated,6,869.0023778938651
3315,2018.0,Sn,Simulated,6,876.5293824499201
3316,2019.0,Sn,Simulated,6,893.8831298780838
3317,2001.0,Sn,Simulated,7,1252.347369469035
3318,2002.0,Sn,Simulated,7,1279.489619227778
3319,2003.0,Sn,Simulated,7,1268.9619921456056
3320,2004.0,Sn,Simulated,7,1238.3672651459433
3321,2005.0,Sn,Simulated,7,1142.4398133305067
3322,2006.0,Sn,Simulated,7,1119.7850192637477
3323,2007.0,Sn,Simulated,7,1068.2960371132929
3324,2008.0,Sn,Simulated,7,1012.7034647941728
3325,2009.0,Sn,Simulated,7,988.6187141299424
3326,2010.0,Sn,Simulated,7,950.3469185269596
3327,2011.0,Sn,Simulated,7,988.1324877075854
3328,2012.0,Sn,Simulated,7,1085.401002377182
