,Variable,Commodity,Year,Historical or simulated,Scenario,Value
3486,Total demand,Al,2018,Simulated,301,83.09083497198534
3487,Total demand,Al,2018,Simulated,383,105.5036659217365
3488,Total demand,Al,2018,Simulated,246,73.32881144810104
3489,Total demand,Al,2018,Simulated,121,87.3348239179514
3490,Total demand,Al,2018,Simulated,512,87.86914657281532
3491,Total demand,Al,2018,Simulated,392,86.9859479790453
3492,Total demand,Al,2018,Simulated,255,116.0126256784302
3493,Total demand,Al,2018,Simulated,282,76.83071022128038
3494,Total demand,Al,2018,Simulated,388,76.3068609214618
3495,Total demand,Al,2018,Simulated,241,88.1051354805494
3496,Total demand,Al,2018,Simulated,316,87.90861228794449
3497,Total demand,Al,2018,Simulated,508,109.92529907906663
3498,Total demand,Al,2018,Simulated,586,102.09258485106906
3499,Total demand,Al,2018,Simulated,332,88.75699137207243
3500,Total demand,Al,2018,Simulated,210,86.62652650710207
3501,Total demand,Al,2018,Simulated,428,117.62742836147203
3502,Total demand,Al,2018,Simulated,438,79.92551852250692
3503,Total demand,Al,2018,Simulated,414,75.00656856653443
3504,Total demand,Al,2019,Historical,Historical,85.76838814512915
3505,Total demand,Al,2019,Simulated,463,92.96803252768198
3506,Total demand,Al,2019,Simulated,571,86.05292801687156
3507,Total demand,Al,2019,Simulated,533,109.32302405579408
3508,Total demand,Al,2019,Simulated,328,95.95499178317928
3509,Total demand,Al,2019,Simulated,430,99.1365973727343
3510,Total demand,Al,2019,Simulated,386,94.30712919835112
3511,Total demand,Al,2019,Simulated,573,99.353132282355
3512,Total demand,Al,2019,Simulated,301,86.85428868329952
3513,Total demand,Al,2019,Simulated,383,111.75248920894728
3514,Total demand,Al,2019,Simulated,246,76.04705785893245
3515,Total demand,Al,2019,Simulated,121,95.87373945528016
3516,Total demand,Al,2019,Simulated,512,91.76531457429591
3517,Total demand,Al,2019,Simulated,392,91.04976174631396
3518,Total demand,Al,2019,Simulated,255,124.69948854542645
3519,Total demand,Al,2019,Simulated,282,79.9268644691909
3520,Total demand,Al,2019,Simulated,388,78.0684239140731
3521,Total demand,Al,2019,Simulated,241,92.46216443294
3522,Total demand,Al,2019,Simulated,316,91.64006645543866
3523,Total demand,Al,2019,Simulated,508,115.93302663875664
3524,Total demand,Al,2019,Simulated,586,106.83168324874089
3525,Total demand,Al,2019,Simulated,332,92.5834211920974
3526,Total demand,Al,2019,Simulated,210,90.87100260175804
3527,Total demand,Al,2019,Simulated,428,123.372123426556
3528,Total demand,Al,2019,Simulated,438,81.93691830632275
3529,Total demand,Al,2019,Simulated,414,78.19524729324583
3530,Primary commodity price,Al,1994,"Historical, actual","Historical, actual",1893.567209844163
3531,Primary commodity price,Al,1994,"Historical, rolling mean","Historical, rolling mean",1753.5745890817198
3532,Primary commodity price,Al,1995,"Historical, actual","Historical, actual",1925.0768275810728
3533,Primary commodity price,Al,1995,"Historical, rolling mean","Historical, rolling mean",1740.1023416555245
3534,Primary commodity price,Al,1996,"Historical, actual","Historical, actual",1442.0797298199234
3535,Primary commodity price,Al,1996,"Historical, rolling mean","Historical, rolling mean",1720.2909274415915
3536,Primary commodity price,Al,1997,"Historical, actual","Historical, actual",1699.685599376939
3537,Primary commodity price,Al,1997,"Historical, rolling mean","Historical, rolling mean",1641.367454885293
3538,Primary commodity price,Al,1998,"Historical, actual","Historical, actual",1641.0452705858595
3539,Primary commodity price,Al,1998,"Historical, rolling mean","Historical, rolling mean",1520.718660745583
3540,Primary commodity price,Al,1999,"Historical, actual","Historical, actual",1498.9498470626709
3541,Primary commodity price,Al,1999,"Historical, rolling mean","Historical, rolling mean",1505.3645831563294
3542,Primary commodity price,Al,2000,"Historical, actual","Historical, actual",1321.8328568825234
3543,Primary commodity price,Al,2000,"Historical, rolling mean","Historical, rolling mean",1452.2935119306997
3544,Primary commodity price,Al,2001,Simulated,463,1430.6872115981143
3545,Primary commodity price,Al,2001,Simulated,571,1430.687211598115
3546,Primary commodity price,Al,2001,Simulated,533,1430.687211598115
3547,Primary commodity price,Al,2001,Simulated,328,1430.6872115981146
3548,Primary commodity price,Al,2001,Simulated,430,1430.6872115981146
3549,Primary commodity price,Al,2001,Simulated,386,1430.687211598115
3550,Primary commodity price,Al,2001,Simulated,573,1430.6872115981143
3551,Primary commodity price,Al,2001,Simulated,301,1430.6872115981146
3552,Primary commodity price,Al,2001,Simulated,383,1430.6872115981143
3553,Primary commodity price,Al,2001,Simulated,246,1430.6872115981146
3554,Primary commodity price,Al,2001,Simulated,121,1430.6872115981146
3555,Primary commodity price,Al,2001,Simulated,512,1430.6872115981143
3556,Primary commodity price,Al,2001,Simulated,392,1430.6872115981143
3557,Primary commodity price,Al,2001,Simulated,255,1430.6872115981146
3558,Primary commodity price,Al,2001,Simulated,282,1430.6872115981143
3559,Primary commodity price,Al,2001,Simulated,388,1430.6872115981143
3560,Primary commodity price,Al,2001,Simulated,241,1430.6872115981143
3561,Primary commodity price,Al,2001,Simulated,316,1430.6872115981143
3562,Primary commodity price,Al,2001,Simulated,508,1430.687211598115
3563,Primary commodity price,Al,2001,Simulated,586,1430.6872115981143
3564,Primary commodity price,Al,2001,Simulated,332,1430.687211598115
3565,Primary commodity price,Al,2001,Simulated,210,1430.687211598115
3566,Primary commodity price,Al,2001,Simulated,428,1430.6872115981143
3567,Primary commodity price,Al,2001,Simulated,438,1430.6872115981146
3568,Primary commodity price,Al,2001,Simulated,414,1430.6872115981143
3569,Primary commodity price,Al,2001,"Historical, actual","Historical, actual",1365.3093418736548
3570,Primary commodity price,Al,2001,"Historical, rolling mean","Historical, rolling mean",1430.6872115981143
3571,Primary commodity price,Al,2002,Simulated,463,1423.4326564748026
3572,Primary commodity price,Al,2002,Simulated,571,1414.4203146194086
3573,Primary commodity price,Al,2002,Simulated,533,1416.2493275489585
3574,Primary commodity price,Al,2002,Simulated,328,1426.5928028570538
3575,Primary commodity price,Al,2002,Simulated,430,1416.3718973268617
3576,Primary commodity price,Al,2002,Simulated,386,1418.9539554528578
3577,Primary commodity price,Al,2002,Simulated,573,1417.1712092740277
3578,Primary commodity price,Al,2002,Simulated,301,1409.4933249337482
3579,Primary commodity price,Al,2002,Simulated,383,1419.910028434489
3580,Primary commodity price,Al,2002,Simulated,246,1428.198180039111
3581,Primary commodity price,Al,2002,Simulated,121,1413.110204695479
3582,Primary commodity price,Al,2002,Simulated,512,1413.4365858880972
3583,Primary commodity price,Al,2002,Simulated,392,1429.9785636049094
3584,Primary commodity price,Al,2002,Simulated,255,1412.0624010722102
3585,Primary commodity price,Al,2002,Simulated,282,1408.460924554788
3586,Primary commodity price,Al,2002,Simulated,388,1413.6834507625897
3587,Primary commodity price,Al,2002,Simulated,241,1420.110080754065
3588,Primary commodity price,Al,2002,Simulated,316,1424.8182334799048
3589,Primary commodity price,Al,2002,Simulated,508,1429.2818040520729
3590,Primary commodity price,Al,2002,Simulated,586,1412.5854308329183
3591,Primary commodity price,Al,2002,Simulated,332,1430.5723863091996
3592,Primary commodity price,Al,2002,Simulated,210,1423.396949862664
3593,Primary commodity price,Al,2002,Simulated,428,1408.4908661119846
3594,Primary commodity price,Al,2002,Simulated,438,1416.9953833932193
3595,Primary commodity price,Al,2002,Simulated,414,1415.8952517228745
3596,Primary commodity price,Al,2002,"Historical, actual","Historical, actual",1434.3302432487894
3597,Primary commodity price,Al,2002,"Historical, rolling mean","Historical, rolling mean",1443.7652852307203
3598,Primary commodity price,Al,2003,Simulated,463,1472.4930907309622
3599,Primary commodity price,Al,2003,Simulated,571,1616.3714044369349
3600,Primary commodity price,Al,2003,Simulated,533,1548.846139583071
3601,Primary commodity price,Al,2003,Simulated,328,1473.9523599894826
3602,Primary commodity price,Al,2003,Simulated,430,1478.5915573636385
3603,Primary commodity price,Al,2003,Simulated,386,1424.0058570649048
3604,Primary commodity price,Al,2003,Simulated,573,1611.1429628443825
3605,Primary commodity price,Al,2003,Simulated,301,1492.6356168863488
3606,Primary commodity price,Al,2003,Simulated,383,1538.6439014004638
3607,Primary commodity price,Al,2003,Simulated,246,1429.5384256301463
3608,Primary commodity price,Al,2003,Simulated,121,1807.61746291616
3609,Primary commodity price,Al,2003,Simulated,512,1498.1779251987482
3610,Primary commodity price,Al,2003,Simulated,392,1434.66123846517
3611,Primary commodity price,Al,2003,Simulated,255,1552.2781369635843
3612,Primary commodity price,Al,2003,Simulated,282,1442.5187632748612
3613,Primary commodity price,Al,2003,Simulated,388,1505.0985603596007
3614,Primary commodity price,Al,2003,Simulated,241,1444.5514519678102
3615,Primary commodity price,Al,2003,Simulated,316,1445.3487724814763
3616,Primary commodity price,Al,2003,Simulated,508,1442.4922385139464
3617,Primary commodity price,Al,2003,Simulated,586,1696.5644109646416
3618,Primary commodity price,Al,2003,Simulated,332,1431.8923707405854
3619,Primary commodity price,Al,2003,Simulated,210,1526.253630498931
3620,Primary commodity price,Al,2003,Simulated,428,1673.9880772823851
3621,Primary commodity price,Al,2003,Simulated,438,1486.2826022650763
3622,Primary commodity price,Al,2003,Simulated,414,1494.2863562597856
3623,Primary commodity price,Al,2003,"Historical, actual","Historical, actual",1533.013768922933
3624,Primary commodity price,Al,2003,"Historical, rolling mean","Historical, rolling mean",1477.8829104387123
3625,Primary commodity price,Al,2004,Simulated,463,1397.69476882189
3626,Primary commodity price,Al,2004,Simulated,571,1556.066867907245
3627,Primary commodity price,Al,2004,Simulated,533,1545.1811636875675
3628,Primary commodity price,Al,2004,Simulated,328,1472.6773508482945
3629,Primary commodity price,Al,2004,Simulated,430,1525.511373136608
3630,Primary commodity price,Al,2004,Simulated,386,1403.0195826066556
3631,Primary commodity price,Al,2004,Simulated,573,1482.1443623983937
3632,Primary commodity price,Al,2004,Simulated,301,1494.2283297053018
3633,Primary commodity price,Al,2004,Simulated,383,1550.4628437847082
3634,Primary commodity price,Al,2004,Simulated,246,1426.2441955656952
3635,Primary commodity price,Al,2004,Simulated,121,1105.868312808545
3636,Primary commodity price,Al,2004,Simulated,512,1409.1386407760333
3637,Primary commodity price,Al,2004,Simulated,392,1429.8270567346149
3638,Primary commodity price,Al,2004,Simulated,255,1574.9400990948373
3639,Primary commodity price,Al,2004,Simulated,282,1461.6568796053475
3640,Primary commodity price,Al,2004,Simulated,388,1464.3183688855772
3641,Primary commodity price,Al,2004,Simulated,241,1463.3596955042851
3642,Primary commodity price,Al,2004,Simulated,316,1462.0083705842503
3643,Primary commodity price,Al,2004,Simulated,508,1440.5010636223635
3644,Primary commodity price,Al,2004,Simulated,586,1755.69467561049
3645,Primary commodity price,Al,2004,Simulated,332,1431.6291973187526
3646,Primary commodity price,Al,2004,Simulated,210,1614.1185294632087
3647,Primary commodity price,Al,2004,Simulated,428,1433.9824264390872
3648,Primary commodity price,Al,2004,Simulated,438,1389.8542647438087
3649,Primary commodity price,Al,2004,Simulated,414,1463.4470158223091
3650,Primary commodity price,Al,2004,"Historical, actual","Historical, actual",1564.340215225701
3651,Primary commodity price,Al,2004,"Historical, rolling mean","Historical, rolling mean",1599.4929418139695
3652,Primary commodity price,Al,2005,Simulated,463,1379.9937844777314
3653,Primary commodity price,Al,2005,Simulated,571,1492.9385229421398
3654,Primary commodity price,Al,2005,Simulated,533,1560.139618311418
3655,Primary commodity price,Al,2005,Simulated,328,1473.6627443423642
3656,Primary commodity price,Al,2005,Simulated,430,1546.996876676087
3657,Primary commodity price,Al,2005,Simulated,386,1383.7734235171124
3658,Primary commodity price,Al,2005,Simulated,573,1399.2781833040888
3659,Primary commodity price,Al,2005,Simulated,301,1525.2435008377815
3660,Primary commodity price,Al,2005,Simulated,383,1602.4910138675923
3661,Primary commodity price,Al,2005,Simulated,246,1427.8726285646333
3662,Primary commodity price,Al,2005,Simulated,121,1453.3298908267714
3663,Primary commodity price,Al,2005,Simulated,512,1434.916396586087
3664,Primary commodity price,Al,2005,Simulated,392,1425.7371771907217
3665,Primary commodity price,Al,2005,Simulated,255,1641.526585069568
3666,Primary commodity price,Al,2005,Simulated,282,1533.6793736126417
3667,Primary commodity price,Al,2005,Simulated,388,1515.8494709243078
3668,Primary commodity price,Al,2005,Simulated,241,1481.6848515671434
3669,Primary commodity price,Al,2005,Simulated,316,1487.3141354416089
3670,Primary commodity price,Al,2005,Simulated,508,1442.899984056325
3671,Primary commodity price,Al,2005,Simulated,586,1832.698341080436
3672,Primary commodity price,Al,2005,Simulated,332,1431.529767638093
3673,Primary commodity price,Al,2005,Simulated,210,1693.150231526694
3674,Primary commodity price,Al,2005,Simulated,428,1533.08914665135
3675,Primary commodity price,Al,2005,Simulated,438,1361.614591293829
3676,Primary commodity price,Al,2005,Simulated,414,1519.6026450738802
3677,Primary commodity price,Al,2005,"Historical, actual","Historical, actual",1492.4209829224842
3678,Primary commodity price,Al,2005,"Historical, rolling mean","Historical, rolling mean",1685.2147506366705
3679,Primary commodity price,Al,2006,Simulated,463,1364.3590833522278
3680,Primary commodity price,Al,2006,Simulated,571,1419.0663188677206
3681,Primary commodity price,Al,2006,Simulated,533,1561.362928516413
3682,Primary commodity price,Al,2006,Simulated,328,1493.0507786222452
3683,Primary commodity price,Al,2006,Simulated,430,1591.270518321253
3684,Primary commodity price,Al,2006,Simulated,386,1360.3582216833888
3685,Primary commodity price,Al,2006,Simulated,573,1298.114272102781
3686,Primary commodity price,Al,2006,Simulated,301,1536.2863943603516
3687,Primary commodity price,Al,2006,Simulated,383,1618.6874403342783
3688,Primary commodity price,Al,2006,Simulated,246,1430.7549794949512
3689,Primary commodity price,Al,2006,Simulated,121,1305.4589422978963
3690,Primary commodity price,Al,2006,Simulated,512,1444.821647147552
3691,Primary commodity price,Al,2006,Simulated,392,1419.7828173352918
3692,Primary commodity price,Al,2006,Simulated,255,1714.6403380824934
3693,Primary commodity price,Al,2006,Simulated,282,1591.050420794712
3694,Primary commodity price,Al,2006,Simulated,388,1473.19940603889
3695,Primary commodity price,Al,2006,Simulated,241,1500.85484117843
3696,Primary commodity price,Al,2006,Simulated,316,1518.0678904846625
3697,Primary commodity price,Al,2006,Simulated,508,1444.1249593778175
3698,Primary commodity price,Al,2006,Simulated,586,1842.566494930052
3699,Primary commodity price,Al,2006,Simulated,332,1431.5197979432562
3700,Primary commodity price,Al,2006,Simulated,210,1764.2813389406522
3701,Primary commodity price,Al,2006,Simulated,428,1499.9824627745488
3702,Primary commodity price,Al,2006,Simulated,438,1295.3331282567217
3703,Primary commodity price,Al,2006,Simulated,414,1541.6829336374683
3704,Primary commodity price,Al,2006,"Historical, actual","Historical, actual",1973.35949874994
3705,Primary commodity price,Al,2006,"Historical, rolling mean","Historical, rolling mean",1715.106099980008
3706,Primary commodity price,Al,2007,Simulated,463,1364.2093977660825
3707,Primary commodity price,Al,2007,Simulated,571,1279.2274517114076
3708,Primary commodity price,Al,2007,Simulated,533,1528.573522785324
3709,Primary commodity price,Al,2007,Simulated,328,1472.8856535515497
3710,Primary commodity price,Al,2007,Simulated,430,1654.6893843096043
3711,Primary commodity price,Al,2007,Simulated,386,1347.3216276102353
3712,Primary commodity price,Al,2007,Simulated,573,1234.503890475142
3713,Primary commodity price,Al,2007,Simulated,301,1589.6757349634536
3714,Primary commodity price,Al,2007,Simulated,383,1682.761333563217
3715,Primary commodity price,Al,2007,Simulated,246,1430.3443606016078
3716,Primary commodity price,Al,2007,Simulated,121,1470.4229428861029
3717,Primary commodity price,Al,2007,Simulated,512,1396.1862526662744
3718,Primary commodity price,Al,2007,Simulated,392,1409.5131355271324
3719,Primary commodity price,Al,2007,Simulated,255,1748.5910119364844
3720,Primary commodity price,Al,2007,Simulated,282,1678.334782430486
3721,Primary commodity price,Al,2007,Simulated,388,1502.6642587142294
3722,Primary commodity price,Al,2007,Simulated,241,1514.4561878547966
3723,Primary commodity price,Al,2007,Simulated,316,1544.505704637514
3724,Primary commodity price,Al,2007,Simulated,508,1438.9106622846564
3725,Primary commodity price,Al,2007,Simulated,586,1692.9356629674223
3726,Primary commodity price,Al,2007,Simulated,332,1431.080276668078
3727,Primary commodity price,Al,2007,Simulated,210,1812.2987331415816
3728,Primary commodity price,Al,2007,Simulated,428,1577.5904037372593
3729,Primary commodity price,Al,2007,Simulated,438,1248.7515592010534
3730,Primary commodity price,Al,2007,Simulated,414,1522.363326514619
3731,Primary commodity price,Al,2007,"Historical, actual","Historical, actual",1862.9392873622917
3732,Primary commodity price,Al,2007,"Historical, rolling mean","Historical, rolling mean",1656.7063555268971
3733,Primary commodity price,Al,2008,Simulated,463,1374.5439450470276
3734,Primary commodity price,Al,2008,Simulated,571,1292.092623768167
3735,Primary commodity price,Al,2008,Simulated,533,1532.4737089531832
3736,Primary commodity price,Al,2008,Simulated,328,1493.6336655731504
3737,Primary commodity price,Al,2008,Simulated,430,1707.5793457664272
3738,Primary commodity price,Al,2008,Simulated,386,1312.7784545262289
3739,Primary commodity price,Al,2008,Simulated,573,1265.2418799443665
3740,Primary commodity price,Al,2008,Simulated,301,1638.913193646201
3741,Primary commodity price,Al,2008,Simulated,383,1726.334946361047
3742,Primary commodity price,Al,2008,Simulated,246,1434.1518606248385
3743,Primary commodity price,Al,2008,Simulated,121,1418.6497410876057
3744,Primary commodity price,Al,2008,Simulated,512,1408.705494232424
3745,Primary commodity price,Al,2008,Simulated,392,1401.198104078367
3746,Primary commodity price,Al,2008,Simulated,255,1808.7435644622487
3747,Primary commodity price,Al,2008,Simulated,282,1735.7704843265242
3748,Primary commodity price,Al,2008,Simulated,388,1489.1908758237178
3749,Primary commodity price,Al,2008,Simulated,241,1535.734763168516
3750,Primary commodity price,Al,2008,Simulated,316,1582.9586451862735
3751,Primary commodity price,Al,2008,Simulated,508,1440.1256925320538
3752,Primary commodity price,Al,2008,Simulated,586,1729.8902034312234
3753,Primary commodity price,Al,2008,Simulated,332,1431.184051352002
3754,Primary commodity price,Al,2008,Simulated,210,1851.702709994008
3755,Primary commodity price,Al,2008,Simulated,428,1643.1141162182798
3756,Primary commodity price,Al,2008,Simulated,438,1258.0126015049673
3757,Primary commodity price,Al,2008,Simulated,414,1542.8347735390737
3758,Primary commodity price,Al,2008,"Historical, actual","Historical, actual",1682.4705156396235
3759,Primary commodity price,Al,2008,"Historical, rolling mean","Historical, rolling mean",1685.9242032844254
3760,Primary commodity price,Al,2009,Simulated,463,1284.026808105136
3761,Primary commodity price,Al,2009,Simulated,571,1240.8816959584924
3762,Primary commodity price,Al,2009,Simulated,533,1461.9074945081588
3763,Primary commodity price,Al,2009,Simulated,328,1487.8796152550535
3764,Primary commodity price,Al,2009,Simulated,430,1662.602124078657
3765,Primary commodity price,Al,2009,Simulated,386,1266.2004811896047
3766,Primary commodity price,Al,2009,Simulated,573,1356.6248954306686
3767,Primary commodity price,Al,2009,Simulated,301,1574.2671729946558
3768,Primary commodity price,Al,2009,Simulated,383,1692.0282712028795
3769,Primary commodity price,Al,2009,Simulated,246,1429.1963975194749
3770,Primary commodity price,Al,2009,Simulated,121,1393.8564821357256
3771,Primary commodity price,Al,2009,Simulated,512,1377.2772974718162
3772,Primary commodity price,Al,2009,Simulated,392,1389.705441708766
3773,Primary commodity price,Al,2009,Simulated,255,1761.3318513091222
3774,Primary commodity price,Al,2009,Simulated,282,1657.3442287978914
3775,Primary commodity price,Al,2009,Simulated,388,1446.3469552537842
3776,Primary commodity price,Al,2009,Simulated,241,1524.4573988641305
3777,Primary commodity price,Al,2009,Simulated,316,1607.4163249215107
3778,Primary commodity price,Al,2009,Simulated,508,1433.9025101627935
3779,Primary commodity price,Al,2009,Simulated,586,1815.12750984926
3780,Primary commodity price,Al,2009,Simulated,332,1430.7138165193376
3781,Primary commodity price,Al,2009,Simulated,210,1886.2281963415148
3782,Primary commodity price,Al,2009,Simulated,428,1581.9662984307809
3783,Primary commodity price,Al,2009,Simulated,438,1202.748304698709
3784,Primary commodity price,Al,2009,Simulated,414,1490.0300176624528
3785,Primary commodity price,Al,2009,"Historical, actual","Historical, actual",1272.3414929601456
3786,Primary commodity price,Al,2009,"Historical, rolling mean","Historical, rolling mean",1629.306069326876
3787,Primary commodity price,Al,2010,Simulated,463,1239.5671569192402
3788,Primary commodity price,Al,2010,Simulated,571,1181.7149925654514
3789,Primary commodity price,Al,2010,Simulated,533,1475.5708226798552
3790,Primary commodity price,Al,2010,Simulated,328,1465.9898597895017
3791,Primary commodity price,Al,2010,Simulated,430,1623.3671653095516
3792,Primary commodity price,Al,2010,Simulated,386,1194.042813108026
3793,Primary commodity price,Al,2010,Simulated,573,1387.5649733416165
3794,Primary commodity price,Al,2010,Simulated,301,1496.79729815006
3795,Primary commodity price,Al,2010,Simulated,383,1708.960688605331
3796,Primary commodity price,Al,2010,Simulated,246,1419.6464176260513
3797,Primary commodity price,Al,2010,Simulated,121,1332.7462976266931
3798,Primary commodity price,Al,2010,Simulated,512,1330.728882775608
3799,Primary commodity price,Al,2010,Simulated,392,1376.1159035319563
3800,Primary commodity price,Al,2010,Simulated,255,1691.9019429125533
3801,Primary commodity price,Al,2010,Simulated,282,1508.5043104483148
3802,Primary commodity price,Al,2010,Simulated,388,1448.243321009547
3803,Primary commodity price,Al,2010,Simulated,241,1505.1112841521044
3804,Primary commodity price,Al,2010,Simulated,316,1625.400986598782
3805,Primary commodity price,Al,2010,Simulated,508,1424.1455156722632
3806,Primary commodity price,Al,2010,Simulated,586,1672.433897093452
3807,Primary commodity price,Al,2010,Simulated,332,1430.464617417373
3808,Primary commodity price,Al,2010,Simulated,210,1919.9125434186496
3809,Primary commodity price,Al,2010,Simulated,428,1523.734217890777
3810,Primary commodity price,Al,2010,Simulated,438,1142.6676375845498
3811,Primary commodity price,Al,2010,Simulated,414,1497.9218635272666
3812,Primary commodity price,Al,2010,"Historical, actual","Historical, actual",1638.5102217101255
3813,Primary commodity price,Al,2010,"Historical, rolling mean","Historical, rolling mean",1546.8068703146866
3814,Primary commodity price,Al,2011,Simulated,463,1261.0821470311505
3815,Primary commodity price,Al,2011,Simulated,571,1228.6053948600415
3816,Primary commodity price,Al,2011,Simulated,533,1452.2272156370364
3817,Primary commodity price,Al,2011,Simulated,328,1476.6336968195
3818,Primary commodity price,Al,2011,Simulated,430,1685.188002740638
3819,Primary commodity price,Al,2011,Simulated,386,1185.1369741466883
3820,Primary commodity price,Al,2011,Simulated,573,1405.2382422814596
3821,Primary commodity price,Al,2011,Simulated,301,1631.507538312794
3822,Primary commodity price,Al,2011,Simulated,383,1720.390613897875
3823,Primary commodity price,Al,2011,Simulated,246,1425.1085064174165
3824,Primary commodity price,Al,2011,Simulated,121,1313.7010889069618
3825,Primary commodity price,Al,2011,Simulated,512,1376.9573893418717
3826,Primary commodity price,Al,2011,Simulated,392,1364.970881391917
3827,Primary commodity price,Al,2011,Simulated,255,1799.670834624868
3828,Primary commodity price,Al,2011,Simulated,282,1611.9679938231434
3829,Primary commodity price,Al,2011,Simulated,388,1390.9105278908523
3830,Primary commodity price,Al,2011,Simulated,241,1547.895738638573
3831,Primary commodity price,Al,2011,Simulated,316,1672.8569414872009
3832,Primary commodity price,Al,2011,Simulated,508,1421.0134370524245
3833,Primary commodity price,Al,2011,Simulated,586,1798.3130997494854
3834,Primary commodity price,Al,2011,Simulated,332,1431.1030231134423
3835,Primary commodity price,Al,2011,Simulated,210,1972.7093034315435
3836,Primary commodity price,Al,2011,Simulated,428,1571.335567209769
3837,Primary commodity price,Al,2011,Simulated,438,1223.7283866433409
3838,Primary commodity price,Al,2011,Simulated,414,1492.6568147481828
3839,Primary commodity price,Al,2011,"Historical, actual","Historical, actual",1690.2688289621933
3840,Primary commodity price,Al,2011,"Historical, rolling mean","Historical, rolling mean",1480.4907750552247
3841,Primary commodity price,Al,2012,Simulated,463,1224.664204663782
3842,Primary commodity price,Al,2012,Simulated,571,1262.0668803519854
3843,Primary commodity price,Al,2012,Simulated,533,1436.1942156112325
3844,Primary commodity price,Al,2012,Simulated,328,1481.8378342294905
3845,Primary commodity price,Al,2012,Simulated,430,1637.8464025654528
3846,Primary commodity price,Al,2012,Simulated,386,1148.7212577810574
3847,Primary commodity price,Al,2012,Simulated,573,1418.641222900491
3848,Primary commodity price,Al,2012,Simulated,301,1643.6361126648271
3849,Primary commodity price,Al,2012,Simulated,383,1746.5859681232632
3850,Primary commodity price,Al,2012,Simulated,246,1422.2739872843129
3851,Primary commodity price,Al,2012,Simulated,121,1198.354538547169
3852,Primary commodity price,Al,2012,Simulated,512,1453.677289561973
3853,Primary commodity price,Al,2012,Simulated,392,1353.5940900005312
3854,Primary commodity price,Al,2012,Simulated,255,1803.7909001417984
3855,Primary commodity price,Al,2012,Simulated,282,1559.6975444691857
3856,Primary commodity price,Al,2012,Simulated,388,1426.1987468235548
3857,Primary commodity price,Al,2012,Simulated,241,1551.24872036704
3858,Primary commodity price,Al,2012,Simulated,316,1706.2207396150457
3859,Primary commodity price,Al,2012,Simulated,508,1414.6547446286504
3860,Primary commodity price,Al,2012,Simulated,586,1867.391916139076
3861,Primary commodity price,Al,2012,Simulated,332,1431.75323583638
3862,Primary commodity price,Al,2012,Simulated,210,2000.2272181336089
3863,Primary commodity price,Al,2012,Simulated,428,1584.3214714317412
3864,Primary commodity price,Al,2012,Simulated,438,1145.7478246156202
3865,Primary commodity price,Al,2012,Simulated,414,1409.1655982803795
3866,Primary commodity price,Al,2012,"Historical, actual","Historical, actual",1450.443292301345
3867,Primary commodity price,Al,2012,"Historical, rolling mean","Historical, rolling mean",1528.8413023232583
3868,Primary commodity price,Al,2013,Simulated,463,1217.2164998490473
3869,Primary commodity price,Al,2013,Simulated,571,1359.9977142936116
3870,Primary commodity price,Al,2013,Simulated,533,1426.3252329478205
3871,Primary commodity price,Al,2013,Simulated,328,1501.6581180521162
3872,Primary commodity price,Al,2013,Simulated,430,1607.0474074898568
3873,Primary commodity price,Al,2013,Simulated,386,1112.9565010809622
3874,Primary commodity price,Al,2013,Simulated,573,1433.4496693187314
3875,Primary commodity price,Al,2013,Simulated,301,1656.7273110621722
3876,Primary commodity price,Al,2013,Simulated,383,1756.4322113259498
3877,Primary commodity price,Al,2013,Simulated,246,1418.1165441286992
3878,Primary commodity price,Al,2013,Simulated,121,1244.662548227199
3879,Primary commodity price,Al,2013,Simulated,512,1548.6443958194086
3880,Primary commodity price,Al,2013,Simulated,392,1342.311081328428
3881,Primary commodity price,Al,2013,Simulated,255,1818.3050911235289
3882,Primary commodity price,Al,2013,Simulated,282,1567.4527036847503
3883,Primary commodity price,Al,2013,Simulated,388,1438.642641124994
3884,Primary commodity price,Al,2013,Simulated,241,1558.5734453248328
3885,Primary commodity price,Al,2013,Simulated,316,1746.125150643854
3886,Primary commodity price,Al,2013,Simulated,508,1410.8357524889798
3887,Primary commodity price,Al,2013,Simulated,586,1935.3837640237048
3888,Primary commodity price,Al,2013,Simulated,332,1432.7292452788474
3889,Primary commodity price,Al,2013,Simulated,210,2038.8328282145508
3890,Primary commodity price,Al,2013,Simulated,428,1619.3880297703463
3891,Primary commodity price,Al,2013,Simulated,438,1152.973932169751
3892,Primary commodity price,Al,2013,Simulated,414,1444.5891711218242
3893,Primary commodity price,Al,2013,"Historical, actual","Historical, actual",1350.8900393423144
3894,Primary commodity price,Al,2013,"Historical, rolling mean","Historical, rolling mean",1547.424225361617
3895,Primary commodity price,Al,2014,Simulated,463,1181.784076323646
3896,Primary commodity price,Al,2014,Simulated,571,1357.343021414127
3897,Primary commodity price,Al,2014,Simulated,533,1444.821216174318
3898,Primary commodity price,Al,2014,Simulated,328,1535.3939089052465
3899,Primary commodity price,Al,2014,Simulated,430,1583.9066956198592
3900,Primary commodity price,Al,2014,Simulated,386,1092.4156527773575
3901,Primary commodity price,Al,2014,Simulated,573,1399.09559371337
3902,Primary commodity price,Al,2014,Simulated,301,1655.059118033728
3903,Primary commodity price,Al,2014,Simulated,383,1811.2886868184971
