,,Total demand,Scrap demand,Scrap supply,Conc. demand,Conc. supply,Mean mine grade,Mean total minesite cost,Mean total cash margin,Old mine prod.,New mine prod.,Old mine grade,New mine grade,Old mine cost,New mine cost,Old mine margin,New mine margin,Number of operating mines,Number of mines opening,Number of mines closing,Ref. demand,Ref. supply,Sec. ref. cons.,Direct melt,Spread,TCRC,Refined price,Refinery pri. CU,Refinery sec. CU,Refinery SR,Pri. ref. capacity,Sec. ref. capacity,Pri. ref. prod.,Sec. ref. prod.,Additional direct melt,Additional secondary refined,Additional scrap,SX-EW supply,Primary supply,Primary demand,Mine production,Collection rate construction,Collection rate electrical,Collection rate industrial,Collection rate other,Collection rate transport,Old scrap construction,Old scrap electrical,Old scrap industrial,Old scrap other,Old scrap transport,Old scrap collection,New scrap collection,"Construction demand, global","Electrical demand, global","Industrial demand, global","Other demand, global","Transport demand, global","Construction demand, China","Electrical demand, China","Industrial demand, China","Other demand, China","Transport demand, China"
0,2003,21505.283904744832,6611.587881129479,7457.492170974184,10911.722995130054,10471.798437718173,2.2804743514878187,1914.5360675047743,2172.904333450528,9938.551251500414,1154.553776873659,1.7055860312539672,7.229188866981837,1960.8919089777337,1515.4988675806976,2129.8633599999484,2543.4067120503146,123.0,0.0,0.0,17329.07672570234,13793.177179110346,2393.196791187569,4218.39108994191,187.54395478734045,230.3379511238429,4359.496301991869,0.8717824989172426,0.7672927409309193,0.2715463200931652,5100.79661991878,11371.260145231274,10802.605765178752,2369.2648232756933,0.0,0.0,0.0,621.3065906559002,13571.868302091318,2976.629051661341,11093.105028374071,0.8325161280062936,0.6359498200048078,0.174725607112432,0.4451648740033653,0.8183839097839647,1591.772177862,1363.5993169660792,211.97868351672471,1573.2291724764211,1209.2876217691432,5949.866972590369,1507.625198383815,5844.212910711264,5280.8617075927295,2419.465178879714,5314.187915737972,2646.5561918231515,871.3655579085618,724.8079859019479,516.1367260111118,769.7951163798912,498.7100331516028
0,2004,20787.432537570134,7891.258375997737,7567.120179819705,13249.7858474451,9010.51557200381,1.7869369231606334,1901.2088357599928,3244.191597267333,8883.965986888941,762.0190501453744,1.5535030988560046,4.50841502126868,1919.242893772438,1690.9595539899738,3183.726479856139,3949.121541435814,121.0,0.0,0.0,16309.108161606233,16857.77365127593,3367.6984002766253,4523.559975721111,207.9856196444613,239.71165104058724,5371.937570777373,0.9335007562876412,0.947962290543772,0.2963047367624272,5324.36894540771,11869.6723078494,12888.282769971567,3334.021416273859,0.0,0.0,0.0,635.4694650305029,12468.811247618272,3225.509905159181,9645.985037034312,0.8305566630390554,0.6344530064881673,0.1743143613785671,0.4441171045417171,0.8164577073393183,1635.655547104652,1401.2247681894255,217.83850384477236,1616.6189183023778,1242.851389988482,6114.1891274297095,1452.9310523899944,5656.007411913048,5040.0281692293765,2353.1962031418766,5117.043755050183,2621.156998235651,844.7192120044491,731.333548815105,498.9455547172891,756.9410988900393,504.6422850278732
0,2005,20616.29649634256,6656.534160238885,8648.511825862248,9674.517919357526,10187.164611745238,1.738085191875145,1871.138486207975,3067.785830623802,9864.312247945874,988.684740699626,1.4496534694004777,4.615828172604926,1887.177483702096,1711.1140892358094,3056.3726549985427,3181.6574455822133,120.0,0.0,0.0,16271.617645301314,12365.994688884884,2267.969664237629,4388.564496001256,200.75097377889895,169.35277440089203,5211.7220422389055,0.8731630293170848,0.662389451440562,0.3053752949414585,4979.142332985582,11100.05494973339,9454.87234438937,2245.2899675952526,0.0,0.0,0.0,665.8323769002596,12441.058850795182,2954.432762968902,10852.996988645498,0.95,0.7278240919236835,0.199967831316406,0.5094768643465784,0.9366140334452248,1926.925381198058,1655.6187190988885,257.4061774042179,1910.2057189064308,1468.8909725810545,7219.046969188649,1429.4648566735978,5638.5570629831445,5047.24529023658,2314.256109136917,5025.932739667961,2590.305294317955,878.7181208838495,777.877330527534,505.57286094560254,764.1553490788658,519.4840705187503
0,2006,19809.830386238034,9085.262738522792,8653.15023425227,11860.57856653734,11249.452306130368,1.6179066568045757,1830.5247807309304,4678.238548449279,10670.174770156487,1299.6053036201092,1.3580155527415405,3.751695657077936,1848.337638511492,1684.275527095922,4583.53659420327,5455.771850341415,122.0,0.0,0.0,14653.747423424004,16105.223217286088,3877.098129619732,5208.164608903061,250.6286110821711,197.18810511496653,6699.777393219876,0.9646285432386488,0.9440058040923286,0.3638436021096796,5012.818646912087,11175.129914474266,11546.568301316322,3838.3271483235344,0.0,0.0,0.0,720.3277676462312,10505.939173397905,3492.39968929052,11969.7800737766,0.9312759246542504,0.7134790044124932,0.1960265547476749,0.4994353030887453,0.9181537895166832,1945.4768178446063,1671.5850630577588,259.9088332494065,1928.8598773967085,1483.6337871954029,7289.464378743884,1363.6858555083877,5496.129232947847,4791.029125666626,2239.434304266218,4798.205457579659,2485.032265777686,883.9319117712865,820.7751490217871,503.2556074907528,752.2522473771547,542.7558907737214
0,2007,19615.74510553517,8040.075225461514,9665.471790818536,9961.564170785883,13131.66294828742,1.3807604130344802,1828.4511142146189,4051.055285082126,12773.986669939157,1088.204067116553,1.264414813797482,2.7464942663341865,1817.3294582574651,1959.0037276787184,4056.8402124259896,3983.148366692384,124.0,0.0,0.0,14650.749634499783,13454.439292760326,3024.9282850217264,5015.146940439788,240.3436574410113,184.7653396521769,6145.051945587109,0.9301507184747144,0.8255344948853685,0.354311844269646,4592.601828057586,10238.336091733663,9729.232501820528,2994.679002171509,0.0,0.0,0.0,730.5277887682877,10594.313625296145,3260.9528603779613,13862.190737055707,0.9499999999999998,0.8415786916316935,0.2312216203270915,0.5891050841421854,0.95,2043.891385766568,2030.60606141378,315.7604160406189,2343.768105417193,1581.770137270805,8315.796105908965,1349.6756849095714,5400.364410357801,4695.412416835434,2237.7531298650324,4759.60853217662,2522.6066163002897,909.8820389347763,849.4612917989427,516.1208139395058,773.5266017947141,598.5686509376352
0,2008,20452.002972789163,10139.455386043666,9494.503197129994,11310.451564219691,13296.50643801876,1.2959742452248888,1784.9960085606117,4593.015341280492,12893.255651740288,1100.0955379616685,1.1999534569343218,2.421349749979501,1769.1776184926057,1970.389494951483,4602.764284437214,4478.756522735678,126.0,0.0,0.0,14436.79621256391,15752.055873138785,4063.488961573714,6075.9664244699525,280.52406682113195,247.85304081623772,6643.214400933949,0.9995648504090356,1.0,0.3870153038742219,4662.679374120737,10394.560710357291,11032.357049497608,4022.854071957976,0.0,0.0,0.0,696.8447516831975,10111.181153149568,3686.955207464463,13993.351189701956,0.8975250135744359,0.7950925543480966,0.2184496714976589,0.5565647880436677,0.8975250135744359,1988.588026372365,1975.608495140743,307.23830019204803,2280.9483731750606,1539.9707057200576,8092.353900600274,1402.1492965297216,5574.80737717644,4989.858933751852,2311.805040925243,5011.113780593931,2564.4178403416963,1022.3195078344088,930.8778511755658,554.7896225699307,838.5904147399883,641.9106929799502
0,2009,21127.30203576301,9753.069016751018,10208.871811019237,11429.50082679926,14116.2742935417,1.3521734946630592,1701.048917956566,4150.173113544123,13281.81290358137,1499.5016189217704,1.1269950124774568,3.3466884938880312,1716.5892013556863,1563.4010928584066,4145.555182509359,4191.076367819687,128.0,0.0,0.0,15161.053049360238,15536.187702750867,3726.554889071448,6026.514127679569,265.2569687798682,282.76197156567315,6133.769460303524,0.997916447493502,1.0,0.3591345387868008,4608.026364291228,10272.722174379527,11181.858133608695,3689.2893401807337,0.0,0.0,0.0,665.0402289614369,10911.862523651447,3600.2082667304308,14781.31452250314,0.9447193894587638,0.8369007449892619,0.2299363663000801,0.5858305214924834,0.944719389458764,2155.497640471114,2141.3457471588963,333.0364371174961,2471.124392580856,1670.424221637481,8771.428438965844,1437.4433720533923,5729.857444631431,5384.378620431753,2204.7247275229456,5184.763695214617,2623.5775479622644,1218.3412270009328,1008.2400397761074,588.7642635002247,905.375152900227,788.9925589304667
0,2010,23476.72403403875,10914.933268420886,10174.103142699372,12000.002080088629,14439.397572836237,1.1767930620505116,1663.068733901436,4066.736778584954,13832.78570988019,1280.6333515651963,1.058490033418397,2.454645494909432,1659.763545044762,1698.7697947313611,4066.4557744258777,4069.772050398969,130.0,0.0,0.0,16547.178766947214,16319.883673407532,3915.3925945910487,6999.540673829836,275.4543376147987,343.7952475168684,5998.101146163083,1.0,1.0,0.3588808164581883,4844.954220700663,10800.90796409772,11769.623516153246,3876.238668645138,0.0,0.0,0.0,674.0214886091478,11933.544885420722,3930.224962199881,15113.419061445384,0.8964412822900862,0.7941325068150824,0.2181859008623257,0.5558927547705577,0.8964412822900862,2106.1584232664163,2092.237488138907,325.37774236211385,2406.5908227991604,1633.289942100066,8563.654418666663,1610.4487240327098,6077.787682930934,5936.977939859833,2555.335057445109,5757.202442125824,3149.420911677046,1404.5183458466847,1139.3338512807068,668.163645233351,1027.5413896825846,995.3117014105164
0,2011,24797.317946782125,10977.142291365904,10357.75429502484,13324.896342959672,14402.71022913984,1.1581311165362993,1593.939994633393,4219.18484862076,13821.880869461384,1516.0071833230268,1.0177441705595536,2.4380799612804167,1600.4094754126595,1534.9558462718496,4201.971543063297,4376.123589678288,132.0,0.0,0.0,17784.96069859965,17893.75229480809,3893.953151787647,7083.189139578257,259.8347862727218,412.5485190466502,6074.500638257172,1.0,1.0,0.3292879277121103,5251.453450801889,11707.12102036164,13103.560850893757,3855.0136202697695,0.0,0.0,0.0,935.1778236445635,13023.89297142966,3831.575658335084,15337.888052784405,0.8833557716162229,0.7825404152864064,0.2150010029877803,0.5477782907004844,0.883355771616223,2137.024101301418,2122.7870280078664,330.0825045847764,2418.952009870549,1658.2900407438617,8667.13568450847,1690.6186105163692,6437.325021916138,6310.434061855114,2693.5666111124087,6091.7085637862365,3264.2836881122284,1552.4538656888026,1240.1116582565014,734.2638188494017,1113.91891136498,1002.468312630662
0,2012,26171.772924201043,11147.683086919204,10727.324652535995,14425.96807829463,14172.166306396068,1.143944212398186,1530.2737972500106,4249.385829220683,13544.362166957331,1711.0623494006973,0.9906998923557596,2.3569897635499126,1540.9346708290927,1445.8848602707028,4227.575201865756,4422.033562418213,136.0,0.0,0.0,19017.27081162307,19174.47898671577,3920.913276234384,7226.76981068482,247.53880147365345,444.7328477058358,6040.6960108016,1.0,1.0,0.3108091478592161,5602.192798625265,12489.027978128535,14209.516633281764,3881.70414347204,0.0,0.0,0.0,1083.2582099619672,14093.015309808245,3849.878735070185,15255.424516358034,0.8907369976146812,0.7890792389900065,0.2167975282881635,0.5523554672930044,0.8907369976146812,2218.7309549301017,2203.768151992549,342.5700545803476,2464.562860029528,1722.2134326056937,8951.84545413822,1775.4791983977773,6796.921791464829,6682.534886765674,2779.749815669836,6384.993093516636,3527.573336784072,1683.5856045594526,1333.8264833811986,771.246578644429,1190.552567638964,1032.3206854048815
0,2013,27905.445573257955,11529.894594197078,10985.762749571428,15189.06363257988,13941.565844718534,1.0757001535172068,1481.55321891742,4249.175054738832,13298.059801312314,1550.342869690477,0.967054007265227,2.007612041065926,1482.017244686564,1477.5730397273478,4241.094252865398,4318.4881006826345,140.0,0.0,0.0,20421.140146419177,19811.670588621128,3969.990122642757,7559.904471554322,239.7091241066204,438.3819686618189,5995.359358911391,0.9953873745051892,0.980152910146852,0.3026051222081364,5944.070126431515,13251.178740435009,14974.543540920537,3930.2902214163287,0.0,0.0,0.0,906.836826284262,15435.207793805614,4051.1983615224135,14848.402671002796,0.8874749588600285,0.786189489192962,0.2160035768287734,0.5503326424350734,0.8874749588600285,2275.964424561603,2260.347361284437,351.16963117334274,2455.4035394966445,1766.2981990159255,9109.183155531951,1876.5795940394755,7292.704853402373,7229.078673007085,2893.139787609178,6755.607654341333,3734.914604897984,1826.0091449184083,1453.2690178357802,808.2642854092385,1283.2569747959426,1154.410019400764
0,2014,29261.067654308292,11693.957922849742,11186.714837427386,15887.462668658203,14819.749064832991,1.1945754088316982,1384.1494580796298,4509.235115829001,13077.006784034447,2701.78925886164,0.9461094835633298,2.397182377409566,1424.046318696017,1191.0435319860464,4467.563725121823,4710.929995320636,143.0,0.0,0.0,21615.156439847728,20566.542584191917,3970.815281980481,7723.142640869262,230.3410028962381,411.1211327388467,6163.91528003769,0.9929092050520496,0.9430353423130058,0.2951799334751198,6334.750171066327,14122.125918321852,15676.388476968146,3931.107129160676,0.0,0.0,0.0,959.0469780630918,16475.6710056819,4131.540108443917,15778.796042896083,0.8830902811298109,0.7823052246167271,0.2149363849452018,0.5476136572317089,0.8830902811298108,2331.5324472920843,2315.176213544402,359.3639196663129,2425.7494337672283,1807.8665691385197,9239.688583408546,1947.0262540188392,7752.53914044341,7652.368332322327,3019.954680762716,7039.568833792839,3796.636666987005,1963.2134233736383,1549.393510641939,851.7412527795318,1360.137630241143,1152.094806063296
